time,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
1.12,-1.0,-1.0,-1.0,-1.0,-0.6691076,-0.6945108,-1.0,-0.8519964,-0.480772,-0.98803744,-1.0,-0.6525148000000001,-0.8951872,-1.0,-0.1318760000000001,-0.96714952,-1.0
1.16,-1.0,-1.0,-1.0,-1.0,-0.6731156,-0.7025448,-1.0,-0.773706,-0.46764400000000006,-0.98803744,-1.0,-0.7223652,-0.9163964,-1.0,-0.17241600000000012,-0.96714952,-1.0
1.2,-1.0,-1.0,-1.0,-1.0,-0.6397012,-0.6890696,-1.0,-0.7698368,-0.45319599999999993,-0.98803744,-1.0,-0.78364,-0.915572,-1.0,-0.15144000000000002,-0.96714952,-1.0
1.24,-1.0,-1.0,-1.0,-1.0,-0.6359816,-0.7174548000000001,-1.0,-0.776742,-0.438408,-1.0,-1.0,-0.8009172,-0.9139984,-1.0,-0.09963600000000006,-1.0,-1.0
1.28,-1.0,-1.0,-1.0,-1.0,-0.6250604,-0.73201,-1.0,-0.8122356,-0.416416,-1.0,-1.0,-0.755648,-0.8771068,-1.0,-0.06001600000000007,-1.0,-1.0
1.32,-1.0,-1.0,-1.0,-1.0,-0.639732,-0.7789428,-1.0,-0.8401636,-0.40347999999999995,-1.0,-1.0,-0.6585848000000001,-0.900146,-1.0,0.021632000000000096,-1.0,-1.0
1.36,-1.0,-1.0,-1.0,-1.0,-0.6259848,-0.6944227999999999,-1.0,-0.8529072,-0.395408,-1.0,-1.0,-0.574508,-0.8651527999999999,-1.0,0.05832400000000004,-1.0,-1.0
1.4,-1.0,-1.0,-1.0,-1.0,-0.6121112,-0.6322783999999999,-1.0,-0.8874856,-0.3898999999999999,-1.0,-1.0,-0.5057119999999999,-0.8658916,-1.0,0.09074800000000005,-1.0,-1.0
1.44,-1.0,-1.0,-1.0,-1.0,-0.5521319999999998,-0.4814759999999999,-1.0,-0.8535344,-0.357228,-1.0,-1.0,-0.518768,-0.8531088,-1.0,0.08474800000000005,-1.0,-0.945798
1.48,-1.0,-1.0,-1.0,-1.0,-0.47309999999999997,-0.343568,-1.0,-0.8346908,-0.307596,-0.96617228,-1.0,-0.584112,-0.8198216,-1.0,0.08322800000000008,-1.0,-0.8440312
1.52,-1.0,-1.0,-1.0,-1.0,-0.3770319999999999,-0.19633199999999995,-1.0,-0.8148332,-0.24939999999999996,-0.9584912,-1.0,-0.67476,-0.76634,-1.0,0.018792000000000142,-1.0,-0.7347132
1.56,-1.0,-1.0,-1.0,-1.0,-0.3044319999999999,-0.09024399999999977,-1.0,-0.8364436,-0.19100399999999984,-0.9448428,-1.0,-0.7137468,-0.7218975999999999,-1.0,-0.08033600000000007,-1.0,-0.6846736
1.6,-1.0,-1.0,-1.0,-1.0,-0.273196,-0.09712799999999999,-1.0,-0.8635608,-0.1381119999999999,-0.97867056,-1.0,-0.697392,-0.7180899999999999,-1.0,-0.20610399999999984,-1.0,-0.6687072000000001
1.64,-1.0,-1.0,-1.0,-1.0,-0.22793999999999992,-0.032563999999999926,-1.0,-0.8654608,-0.08268399999999987,-0.941196,-1.0,-0.64547,-0.6760908,-1.0,-0.2234919999999999,-1.0,-0.6100151999999999
1.68,-1.0,-1.0,-1.0,-1.0,-0.19624399999999986,0.013168000000000069,-1.0,-0.8529276,-0.07511599999999996,-0.9065023999999999,-1.0,-0.599248,-0.6435536,-1.0,-0.23928799999999995,-1.0,-0.5188839999999999
1.72,-1.0,-1.0,-1.0,-1.0,-0.13824800000000004,0.149208,-1.0,-0.7856808,-0.07444000000000006,-0.8595788,-1.0,-0.55714,-0.5931519999999999,-1.0,-0.17217199999999988,-1.0,-0.4634440000000001
1.76,-1.0,-1.0,-1.0,-1.0,-0.13093599999999994,0.17178000000000004,-1.0,-0.7081868,-0.08009599999999995,-0.8289516,-1.0,-0.590292,-0.6118132000000001,-1.0,-0.09640000000000004,-1.0,-0.4608439999999999
1.8,-1.0,-1.0,-1.0,-1.0,-0.12327600000000005,0.14506400000000008,-1.0,-0.6279083999999999,-0.06801999999999986,-0.7957216,-1.0,-0.6140648,-0.6049172,-1.0,0.011376000000000053,-1.0,-0.48663999999999996
1.84,-1.0,-1.0,-1.0,-1.0,-0.12400800000000001,0.10050800000000004,-1.0,-0.5717399999999999,-0.06030399999999991,-0.6712427999999999,-1.0,-0.7016932,-0.608362,-1.0,0.055763999999999925,-1.0,-0.48822
1.88,-1.0,-1.0,-1.0,-1.0,-0.12109599999999998,0.01834800000000003,-0.99922796,-0.52512,-0.05554800000000004,-0.6092324,-1.0,-0.7122535999999999,-0.59932,-1.0,0.13350799999999996,-1.0,-0.49692400000000003
1.92,-1.0,-1.0,-1.0,-1.0,-0.0993719999999999,-0.03677600000000003,-0.98933268,-0.517064,-0.054956000000000116,-0.629948,-1.0,-0.7119804000000001,-0.6324848000000001,-1.0,0.19073600000000002,-1.0,-0.497884
1.96,-1.0,-1.0,-1.0,-1.0,-0.10975999999999997,-0.08635999999999999,-0.9844744,-0.5285960000000001,-0.082376,-0.7330056,-1.0,-0.6916144,-0.6353868,-1.0,0.26035200000000014,-1.0,-0.507976
2.0,-1.0,-1.0,-1.0,-1.0,-0.1191319999999999,-0.035428000000000015,-0.97793788,-0.6056656,-0.14826799999999996,-0.8531512,-1.0,-0.732,-0.66028,-1.0,0.34187999999999996,-0.9316276,-0.5256799999999999
2.04,-1.0,-1.0,-1.0,-1.0,-0.15712399999999993,-0.04220399999999991,-0.9539316,-0.651346,-0.2227119999999999,-0.9140076,-1.0,-0.763722,-0.6451236,-1.0,0.3567560000000001,-0.8176624,-0.5446119999999999
2.08,-1.0,-1.0,-1.0,-1.0,-0.18818800000000002,-0.039695999999999954,-0.9360764,-0.6983648,-0.30312399999999995,-0.9540088,-1.0,-0.6590436,-0.6940208,-1.0,0.29786,-0.8176624,-0.5408959999999999
2.12,-1.0,-1.0,-1.0,-1.0,-0.20851600000000003,-0.03927199999999986,-0.9206179999999999,-0.6570996,-0.3489319999999999,-0.9716562,-1.0,-0.6139508,-0.7657464,-1.0,0.2343440000000001,-0.8860348,-0.513072
2.16,-1.0,-1.0,-1.0,-1.0,-0.2074839999999999,0.040947999999999984,-0.9320636,-0.6305408,-0.3474999999999999,-0.9579492000000001,-1.0,-0.6036632,-0.8118175999999999,-1.0,0.16010000000000013,-1.0,-0.500284
2.2,-1.0,-1.0,-1.0,-1.0,-0.16666000000000003,0.11012,-0.9008016,-0.56578,-0.29478399999999993,-0.911534,-1.0,-0.7300704,-0.843832,-1.0,0.223592,-1.0,-0.498204
2.24,-1.0,-1.0,-1.0,-1.0,-0.11927599999999994,0.15704399999999996,-0.8785308,-0.5522400000000001,-0.211248,-0.7926104,-1.0,-0.8130336,-0.8574304,-1.0,0.13390800000000014,-1.0,-0.49149199999999993
2.28,-1.0,-1.0,-1.0,-1.0,-0.07617200000000002,0.2052360000000002,-0.8700188,-0.4677119999999999,-0.14905599999999997,-0.6574351999999999,-1.0,-0.8036208,-0.8781548,-0.98801116,0.13317199999999985,-1.0,-0.47638800000000003
2.32,-1.0,-1.0,-1.0,-1.0,-0.05119600000000002,0.25358800000000015,-0.8995948,-0.44510799999999995,-0.08807199999999993,-0.59304,-1.0,-0.8534236,-0.8970876,-0.98801116,0.015203999999999995,-1.0,-0.46342399999999995
2.36,-1.0,-1.0,-1.0,-1.0,-0.023496000000000072,0.2549000000000001,-0.9136152,-0.49082400000000004,-0.06329600000000002,-0.576284,-1.0,-0.8832291999999999,-0.8875128,-0.98801116,-0.05268799999999996,-1.0,-0.414196
2.4,-1.0,-1.0,-0.96681604,-1.0,-0.011199999999999988,0.062292000000000014,-0.9445828000000001,-0.5532919999999999,-0.005716000000000054,-0.494792,-1.0,-0.9873314,-0.8109644,-1.0,-0.18754799999999994,-1.0,-0.13691600000000004
2.44,-1.0,-1.0,-0.9516512,-1.0,0.011980000000000102,-0.03669600000000006,-0.96898244,-0.549048,0.09916000000000014,-0.3821359999999999,-1.0,-1.0,-0.7910196,-1.0,-0.23241600000000007,-0.7745012,0.12030399999999997
2.48,-1.0,-1.0,-0.9504124,-1.0,0.05103600000000008,-0.04147999999999996,-1.0,-0.4236359999999999,0.2418800000000001,-0.2475799999999999,-1.0,-1.0,-0.7946752,-1.0,-0.27774,-0.6406052,0.33211999999999997
2.52,-1.0,-1.0,-0.98359636,-1.0,0.10872400000000004,0.15870800000000007,-1.0,-0.34351999999999994,0.35915600000000025,-0.229456,-1.0,-0.96125216,-0.89972,-1.0,-0.306268,-0.46144399999999997,0.3556840000000001
2.56,-1.0,-1.0,-0.99876134,-1.0,0.1399839999999999,0.20987600000000017,-1.0,-0.267756,0.4214279999999999,-0.18364399999999992,-1.0,-0.9391552,-0.9439868,-1.0,-0.33499999999999996,-0.522428,0.4185000000000001
2.6,-1.0,-1.0,-1.0,-1.0,0.14348000000000005,0.2294400000000001,-1.0,-0.2619039999999999,0.42632000000000003,-0.22420799999999996,-1.0,-0.9391552,-0.98330236,-1.0,-0.37065199999999987,-0.454792,0.472048
2.64,-1.0,-1.0,-1.0,-1.0,0.09803600000000023,0.18526399999999987,-1.0,-0.31333600000000006,0.347124,-0.322808,-1.0,-0.8937668,-0.98930812,-1.0,-0.3943519999999999,-0.314368,0.49859200000000037
2.68,-1.0,-1.0,-0.97646716,-1.0,-0.00734799999999991,0.16357600000000017,-0.98648504,-0.4120480000000001,0.17958000000000007,-0.544508,-1.0,-0.8405536,-0.998934604,-1.0,-0.4725959999999999,-0.17454800000000004,0.48227200000000003
2.72,-0.9791974,-1.0,-0.955176,-1.0,-0.11272399999999982,0.16864000000000012,-0.97889444,-0.487256,-0.01935599999999993,-0.7161564,-1.0,-0.7980556,-1.0,-1.0,-0.538232,-0.07219199999999981,0.45719600000000016
2.76,-0.9791974,-1.0,-0.9121664,-1.0,-0.1789559999999999,0.1490600000000002,-0.9561316,-0.5092479999999999,-0.16445199999999993,-0.8499184,-1.0,-0.8144047999999999,-1.0,-1.0,-0.610858,-0.04469999999999985,0.407988
2.8,-0.9506056,-1.0,-0.9356992,-1.0,-0.19643199999999983,0.12038400000000005,-0.949198,-0.46754799999999996,-0.18564799999999992,-0.8906616,-1.0,-0.8897148,-1.0,-1.0,-0.6482228,-0.013596000000000052,0.398228
2.84,-0.9350596,-1.0,-0.9364284,-1.0,-0.17466399999999993,0.08755200000000007,-0.9567888,-0.431596,-0.11518799999999996,-0.9146804,-1.0,-0.8251896,-1.0,-1.0,-0.6123588,-0.058207999999999926,0.43431600000000015
2.88,-0.9229872,-1.0,-0.954634,-1.0,-0.12978800000000001,0.079156,-0.97955152,-0.2941799999999999,0.015039999999999942,-0.8142456,-1.0,-0.8258759999999999,-1.0,-1.0,-0.574336,-0.24031199999999986,0.48607200000000006
2.92,-0.9487688,-1.0,-0.9424072,-1.0,-0.09816399999999981,0.03615600000000008,-1.0,-0.21489999999999998,0.15582800000000008,-0.7752588,-1.0,-0.7925672,-1.0,-1.0,-0.53,-0.413396,0.522904
2.96,-0.9239696,-1.0,-0.8917847999999999,-1.0,-0.07295600000000002,-0.06810399999999994,-1.0,-0.0535199999999999,0.2735240000000001,-0.6924172,-1.0,-0.8414804,-1.0,-1.0,-0.5079799999999999,-0.5826199999999999,0.5325360000000001
3.0,-0.9283904000000001,-1.0,-0.8862192,-1.0,-0.03607199999999999,-0.20470399999999989,-1.0,-0.03168399999999982,0.35740400000000005,-0.686858,-1.0,-0.782574,-1.0,-1.0,-0.477696,-0.6310716000000001,0.5348320000000002
3.04,-0.9312008,-1.0,-0.8566488,-1.0,0.03341600000000011,-0.09440399999999993,-0.998409632,0.022904000000000035,0.42091999999999996,-0.6235763999999999,-1.0,-0.8158824,-1.0,-1.0,-0.460584,-0.7171588,0.49595200000000017
3.08,-0.9375408,-1.0,-0.8266936,-1.0,0.0846960000000001,0.0019000000000000128,-0.9574532,-0.011463999999999919,0.42668000000000017,-0.5794119999999999,-1.0,-0.8739932,-1.0,-1.0,-0.4788959999999999,-0.7008875999999999,0.45378000000000007
3.12,-0.8779152,-0.992335,-0.838738,-1.0,0.055783999999999834,0.1743760000000001,-0.9226708,-0.04195599999999999,0.38850000000000007,-0.532028,-1.0,-0.9733744,-1.0,-1.0,-0.5349440000000001,-0.689678,0.4087160000000001
3.16,-0.8183199999999999,-0.98235628,-0.7610624,-1.0,-0.01381600000000005,0.12619599999999997,-0.9206532,-0.18216399999999977,0.2917160000000001,-0.533916,-1.0,-0.9348984,-1.0,-1.0,-0.5998840000000001,-0.6402508,0.4003120000000002
3.2,-0.8055524000000001,-0.98235628,-0.8102712,-1.0,-0.21476799999999996,0.05394800000000011,-0.9616098,-0.32367999999999997,0.12575200000000009,-0.6137096,-1.0,-0.829054,-1.0,-1.0,-0.7679696,-0.679006,0.3909320000000003
3.24,-0.7567704,-0.97928308,-0.768156,-1.0,-0.4168759999999999,0.018512000000000084,-0.98432784,-0.50536,-0.0625,-0.6705475999999999,-1.0,-0.808588,-1.0,-1.0,-0.8833991999999999,-0.760524,0.39382399999999995
3.28,-0.6606036,-0.9892618,-0.8337388,-1.0,-0.6206696,0.047447999999999935,-0.96489524,-0.6287772,-0.23109199999999985,-0.7443392,-1.0,-0.7557136,-1.0,-1.0,-1.0,-0.8792684,0.37272000000000016
3.32,-0.625398,-0.9585596,-0.8271752,-1.0,-0.7174292,0.1624880000000002,-0.96489524,-0.6919959999999999,-0.2895119999999999,-0.6986711999999999,-1.0,-0.7454384000000001,-1.0,-1.0,-1.0,-0.9468324,0.36328000000000005
3.36,-0.6420551999999999,-0.96929768,-0.8231776,-1.0,-0.749644,0.20523200000000008,-0.97695932,-0.7122028,-0.29298,-0.7261344,-1.0,-0.6651279999999999,-1.0,-1.0,-1.0,-0.9930462,0.3524520000000002
3.4,-0.6869556,-0.9304232,-0.778176,-1.0,-0.725968,0.22760400000000014,-1.0,-0.645508,-0.23624,-0.6654819999999999,-1.0,-0.6893688,-1.0,-1.0,-1.0,-1.0,0.35415200000000024
3.44,-0.6765216000000001,-0.9547548,-0.7581559999999999,-1.0,-0.6021044,0.17948399999999998,-1.0,-0.58626,-0.12726000000000004,-0.6409684,-1.0,-0.7761416,-1.0,-1.0,-0.9702562,-0.97017364,0.35272799999999993
3.48,-0.6659276000000001,-0.9213616,-0.7356952,-1.0,-0.416844,0.17659200000000008,-1.0,-0.442484,0.03420000000000001,-0.5253559999999999,-1.0,-0.903544,-1.0,-1.0,-0.9150224,-0.9363188,0.3586560000000001
3.52,-0.70966,-0.96023584,-0.7433692,-1.0,-0.21300399999999986,0.13484399999999996,-1.0,-0.31211600000000006,0.14799200000000012,-0.39962,-1.0,-0.96068044,-1.0,-1.0,-0.8412312,-0.859606,0.37972399999999995
3.56,-0.7245832,-0.9239736,-0.7301595999999999,-1.0,-0.08135999999999988,0.10600399999999999,-0.99624666,-0.15206799999999998,0.22807200000000005,-0.31397600000000003,-1.0,-0.99002664,-1.0,-1.0,-0.7391327999999999,-0.838598,0.38294799999999984
3.6,-0.7687056,-0.9449704,-0.743708,-1.0,-0.015791999999999806,-0.013759999999999994,-0.99624666,-0.05723999999999996,0.29534000000000016,-0.2954319999999999,-1.0,-0.99002664,-1.0,-1.0,-0.6145483999999999,-0.8185324,0.387324
3.64,-0.7141959999999999,-0.8799432,-0.7026812,-1.0,0.05279999999999996,-0.03472799999999987,-0.99624666,-0.03282799999999986,0.36816000000000004,-0.3332839999999999,-1.0,-1.0,-1.0,-1.0,-0.534584,-0.8812724,0.401748
3.68,-0.6492640000000001,-0.8563488,-0.68441,-1.0,0.1136560000000002,-0.026751999999999887,-1.0,-0.03849199999999986,0.42932799999999993,-0.3184999999999999,-1.0,-1.0,-1.0,-1.0,-0.456464,-0.9105364,0.40206799999999987
3.72,-0.5196919999999999,-0.777028,-0.6682999999999999,-1.0,0.14812399999999992,-0.02757199999999993,-1.0,-0.013020000000000032,0.4350520000000002,-0.205936,-1.0,-1.0,-1.0,-1.0,-0.43146799999999996,-0.96445684,0.37957600000000014
3.76,-0.42547999999999997,-0.7924724000000001,-0.7267816,-1.0,0.14268000000000014,-0.10150800000000004,-1.0,-0.018683999999999923,0.41755999999999993,-0.09344799999999998,-1.0,-1.0,-1.0,-1.0,-0.41467999999999994,-0.97842984,0.3233360000000003
3.8,-0.4770439999999999,-0.8587,-0.7665252,-1.0,0.16338000000000008,-0.11769600000000002,-1.0,-0.09131199999999984,0.404884,-0.10091199999999989,-1.0,-1.0,-1.0,-1.0,-0.38886,-1.0,0.30776000000000003
3.84,-0.650056,-0.9504172,-0.8344672,-1.0,0.19010400000000005,-0.0306280000000001,-1.0,-0.11298399999999997,0.42446000000000006,-0.24363999999999997,-1.0,-1.0,-1.0,-1.0,-0.32176800000000005,-1.0,0.3448479999999998
3.88,-0.8659091999999999,-1.0,-0.9082296,-1.0,0.18380400000000008,-0.037951999999999875,-1.0,-0.0554960000000001,0.46229600000000026,-0.401288,-1.0,-1.0,-1.0,-1.0,-0.2661760000000001,-0.996892032,0.40634799999999993
3.92,-0.97756904,-1.0,-0.9314332,-1.0,0.15478000000000014,-0.0822560000000001,-1.0,0.035744,0.45510800000000007,-0.48829599999999995,-1.0,-1.0,-1.0,-1.0,-0.26506799999999997,-0.97150696,0.47391200000000033
3.96,-1.0,-1.0,-0.9407144,-1.0,0.10615200000000002,-0.18475999999999992,-1.0,0.04534399999999983,0.44688000000000017,-0.5004519999999999,-1.0,-1.0,-1.0,-1.0,-0.291172,-0.9220908,0.515288
4.0,-1.0,-1.0,-0.9237656,-1.0,0.06014000000000008,-0.208256,-1.0,0.07606399999999991,0.4151320000000003,-0.45709999999999995,-1.0,-0.9463456,-1.0,-1.0,-0.3195119999999999,-0.8057156,0.5473360000000003
4.04,-1.0,-1.0,-0.97081372,-1.0,0.012440000000000007,-0.20831999999999995,-1.0,0.0816880000000002,0.3989440000000002,-0.49251599999999995,-0.997666124,-0.907714,-1.0,-1.0,-0.343056,-0.622646,0.5347999999999999
4.08,-1.0,-1.0,-0.98305092,-1.0,-0.008339999999999903,-0.14616399999999985,-1.0,0.09450399999999992,0.38666,-0.5603199999999999,-0.997666124,-0.8264544,-1.0,-1.0,-0.37796799999999997,-0.517396,0.511668
4.12,-0.9015295999999999,-1.0,-1.0,-1.0,0.0041720000000000645,-0.11810799999999988,-0.917312,-0.03247600000000006,0.3684000000000003,-0.64952,-0.997666124,-0.8801088,-1.0,-1.0,-0.35820799999999997,-0.3906399999999999,0.4882160000000002
4.16,-0.7808256,-1.0,-1.0,-1.0,-0.04301200000000005,-0.08993999999999991,-0.8156756000000001,-0.07822799999999996,0.357364,-0.5926480000000001,-1.0,-0.903536,-1.0,-1.0,-0.427968,-0.42224000000000006,0.3959840000000001
4.2,-0.7808256,-1.0,-0.8092612,-1.0,-0.10195599999999994,-0.02212399999999992,-0.557284,-0.1555439999999999,0.18722400000000006,-0.5592839999999999,-0.9412588,-0.9847956,-1.0,-0.8916484,-0.18545600000000007,-0.3873359999999999,0.11360799999999993
4.24,-0.8792956,-1.0,-0.6050800000000001,-1.0,-0.12847600000000003,0.1915,-0.30821199999999993,-0.168172,0.0043480000000000185,-0.639904,-0.81201,-0.9847956,-1.0,-0.8245624,0.01774000000000009,-0.42179599999999995,-0.306188
4.28,-1.0,-1.0,-0.5439719999999999,-1.0,-0.08774399999999993,0.2600680000000002,-0.18312000000000006,-0.21354799999999996,-0.12829199999999985,-0.7489288000000001,-0.58326,-0.9199124,-1.0,-0.8137896,0.20951600000000004,-0.57056,-0.6665316
4.32,-1.0,-1.0,-0.7347096,-1.0,-0.07197999999999993,0.2486520000000001,-0.40049199999999996,-0.40246799999999994,-0.10200799999999999,-0.8915364,-0.6283584,-0.8505448,-0.96643628,-0.9221412,-0.050383999999999984,-0.7601256000000001,-0.7890988
4.36,-1.0,-1.0,-0.9388908,-1.0,-0.09574799999999994,0.09691200000000011,-0.7070512,-0.55376,-0.04001600000000005,-0.9302112,-0.6546483999999999,-0.8077776,-0.9131272,-0.98922732,-0.2686639999999999,-0.971907,-0.753168
4.4,-1.0,-1.0,-1.0,-1.0,-0.14442399999999989,0.028371999999999842,-0.918914,-0.7304763999999999,-0.03705999999999987,-0.98948752,-0.8577024,-0.8364716,-0.8175232,-1.0,-0.37907599999999997,-0.9497688,-0.6680372
4.44,-1.0,-1.0,-1.0,-1.0,-0.18775600000000003,-0.08361600000000013,-0.943012,-0.7483839999999999,-0.07084399999999991,-0.97384604,-0.8030784,-0.8411516,-0.8270656000000001,-1.0,-0.384348,-0.8884664,-0.6418044
4.48,-1.0,-1.0,-1.0,-1.0,-0.234456,-0.1513,-0.96272328,-0.781652,-0.121896,-0.9464324,-0.7922596,-0.7120812,-0.794936,-1.0,-0.4281919999999999,-0.8552924,-0.6311312
4.52,-1.0,-1.0,-0.9464196,-1.0,-0.2636439999999999,-0.13169199999999992,-0.9688282,-0.8496192,-0.23563599999999996,-0.884088,-0.648236,-0.5839719999999999,-0.878726,-1.0,-0.5055879999999999,-0.8482604,-0.541636
