frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
12,  0.44,  0.908241,  1, 0, 0, 0.289475, 0, 1.0823, 0.736962, 0, 0.70648, 1.2274, 0.766099, 0, 0.405301, 0, 0.182541, 3.69175, 0.511217, 0.00869317, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
13,  0.48,  0.914798,  1, 0, 0, 0.11396, 0, 0.925816, 0.549228, 0, 0.538669, 1.05943, 0.750507, 0, 0.363422, 0, 0.70628, 3.29364, 0.15766, 0.0378211, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
14,  0.52,  0.903036,  1, 0, 0, 0, 0, 0.885745, 0.534921, 0, 0.452927, 0.982124, 0.659704, 0, 0.269152, 0, 1.13761, 3.21161, 0, 0.0847966, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
15,  0.56,  0.908893,  1, 0, 0, 0, 0, 0.788902, 0.621618, 0, 0.577027, 0.90178, 0.628294, 0, 0.0943953, 0, 1.28189, 3.38747, 0.0891586, 0.107087, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
16,  0.6,  0.916235,  1, 0, 0, 0, 0, 0.809734, 0.768735, 0, 0.529037, 0.922419, 0.564092, 0, 0.0813826, 0, 1.04225, 3.32328, 0.0891586, 0.0891459, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
17,  0.64,  0.916179,  1, 0, 0, 0.0876897, 0, 0.788053, 0.817853, 0, 0.579392, 0.990494, 0.41659, 0.0549974, 0.058255, 0, 0.647527, 3.11532, 0.117664, 0.0454134, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
18,  0.68,  0.915837,  1, 0, 0, 0.150501, 0, 0.863497, 0.824008, 0, 0.699267, 1.04703, 0.250253, 0.0852368, 0.0653161, 0, 0.415818, 3.03335, 0.0809679, 0.0493197, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
19,  0.72,  0.920131,  1, 0, 0, 0.150501, 0, 0.942484, 0.909559, 0, 0.893764, 1.12573, 0.134342, 0.10666, 0.126492, 0, 0.177794, 3.1392, 0.167881, 0.0403768, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
20,  0.76,  0.91692,  1, 0, 0, 0.0978335, 0, 1.02553, 1.02029, 0, 0.978706, 1.12166, 0.114881, 0.0516625, 0.141023, 0, 0.15552, 3.4166, 0.139376, 0.0712237, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
21,  0.8,  0.921257,  1, 0, 0, 0.0591184, 0, 1.0203, 0.97693, 0, 0.910702, 1.16548, 0.134623, 0.0214231, 0.133962, 0, 0.138164, 3.33733, 0.0869129, 0.0911216, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
22,  0.84,  0.921532,  1, 0, 0, 0.0591184, 0, 0.983634, 0.746857, 0, 0.80844, 1.17928, 0.0939302, 0, 0.0598072, 0, 0.160802, 3.34961, 0, 0.14688, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
23,  0.88,  0.91816,  1, 0, 0, 0.0240965, 0, 1.00364, 0.569274, 0, 0.744736, 1.26242, 0.12473, 0, 0.0971328, 0, 0.160335, 3.44276, 0, 0.140079, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
24,  0.92,  0.916475,  1, 0, 0, 0, 0, 1.04795, 0.617246, 0, 0.658874, 1.27646, 0.201686, 0, 0.0971328, 0, 0.112426, 3.64759, 0, 0.101181, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
25,  0.96,  0.916045,  1, 0, 0, 0.00758404, 0, 1.07293, 0.860987, 0, 0.571509, 1.29646, 0.258935, 0, 0.0754058, 0, 0.0930986, 3.61139, 0, 0.0610892, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
26,  1,  0.919026,  1, 0, 0, 0.00758404, 0, 1.03018, 1.07115, 0, 0.432066, 1.21344, 0.35752, 0, 0, 0, 0.19597, 3.3889, 0, 0.0926887, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
27,  1.04,  0.908564,  1, 0, 0, 0.0622224, 0, 1.06723, 1.24371, 0, 0.530327, 1.25509, 0.519662, 0.0237759, 0, 0, 0.416423, 3.12655, 0, 0.137641, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0
28,  1.08,  0.913545,  1, 0, 0, 0.139331, 0, 1.08177, 1.13049, 0, 0.533369, 1.20635, 0.586038, 0.683644, 0, 0, 0.555685, 2.74311, 0, 0.247269, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0
29,  1.12,  0.91449,  1, 0, 0, 0.28331, 0, 1.16769, 1.19625, 0, 0.706668, 1.22864, 0.727033, 0.873038, 0.0800103, 0, 0.600736, 2.67864, 0, 0.695849, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0
30,  1.16,  0.922873,  1, 0, 0, 0.687075, 0, 1.26023, 1.25881, 0, 0.771976, 1.19236, 0.632137, 0.968533, 0.0800103, 0, 0.398452, 2.68327, 0.239703, 1.89053, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1
31,  1.2,  0.921751,  1, 0, 0, 0.954367, 0, 1.32748, 1.26296, 0, 0.830827, 1.41179, 1.01757, 0.308664, 0.0800103, 0, 0.209807, 3.00528, 0.822467, 3.42966, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1
32,  1.24,  0.881152,  1, 0.157292, 0, 1.15505, 0, 1.30191, 0.960635, 0, 0.849281, 1.62784, 1.12489, 0.450833, 0, 0, 0.0181692, 3.04275, 1.5087, 4.58885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1
33,  1.28,  0.863212,  1, 0.284068, 0, 1.15176, 0, 1.21188, 0.677809, 0, 0.754867, 1.90352, 1.57964, 0.607218, 0.19191, 0, 0, 2.90646, 1.6383, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1
34,  1.32,  0.848659,  1, 0.390469, 0, 1.16068, 0, 1.1954, 0.574908, 0, 0.859019, 2.00881, 1.68421, 0.824804, 0.464551, 0, 0, 2.70002, 1.8221, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1
35,  1.36,  0.857087,  1, 0.279357, 0, 1.2627, 0, 1.26147, 0.694579, 0, 0.944105, 2.13913, 2.14875, 0.493242, 0.792462, 0, 0, 2.49801, 1.56611, 4.8523, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1
36,  1.4,  0.858625,  1, 0.420234, 0, 1.27615, 0, 1.36389, 0.855734, 0, 0.892452, 2.21051, 2.45337, 0.564349, 1.13217, 0, 0, 2.30419, 2.0102, 4.63831, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1
37,  1.44,  0.833876,  1, 0.546313, 0.0433513, 1.42602, 0, 1.43682, 1.35095, 0, 0.811697, 2.28032, 2.64363, 0.487878, 1.44076, 0, 0, 2.16414, 1.71514, 4.34575, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1
38,  1.48,  0.839829,  1, 0.790226, 0.182813, 1.62735, 0, 1.49418, 1.67624, 0.000413332, 0.756614, 2.38636, 2.50068, 1.04385, 1.83901, 0, 0, 1.57008, 1.81887, 4.16021, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1
39,  1.52,  0.841236,  1, 0.818297, 0.301987, 1.88329, 0, 1.48739, 1.8468, 0.000413332, 0.777452, 2.35883, 2.45008, 1.17699, 2.01512, 0, 0, 1.16074, 1.27177, 4.01526, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1
40,  1.56,  0.845017,  1, 0.923595, 0.354541, 2.05943, 0, 1.49708, 1.8377, 0.097067, 0.592444, 2.28904, 2.25095, 1.5711, 2.22532, 0, 0, 0.502648, 1.19598, 3.96143, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1
41,  1.6,  0.83869,  1, 0.815715, 0.251638, 1.89698, 0, 1.3843, 1.95668, 0.0966537, 0.277573, 2.02462, 1.97978, 1.44913, 2.07568, 0, 0, 0.443784, 1.08411, 3.86821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1
42,  1.64,  0.870516,  1, 0.697002, 0.132464, 1.63689, 0, 1.25924, 2.01835, 0.0966537, 0.206275, 1.83607, 1.72672, 1.69659, 2.02505, 0, 0, 0.256872, 1.32981, 3.8021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1
43,  1.68,  0.87173,  1, 0.56488, 0.036558, 1.40379, 0, 1.11021, 2.15299, 0, 0.220971, 1.67237, 1.75185, 1.77146, 1.91325, 0, 0, 0.301094, 1.27232, 3.70516, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1
44,  1.72,  0.843821,  1, 0.491806, 0, 1.38949, 0, 1.03353, 1.93747, 0, 0.215917, 1.57393, 1.77656, 1.92669, 1.78185, 0, 0, 0.137437, 0.906058, 3.67362, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1
45,  1.76,  0.793116,  1, 0.468731, 0, 1.37239, 0, 1.04053, 1.79308, 0, 0.0774146, 1.43667, 1.76006, 1.59725, 1.31713, 0, 0, 0.06719, 0.611245, 3.6364, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1
46,  1.8,  0.780704,  1, 0.511846, 0, 1.39905, 0, 0.991461, 1.64663, 0.00469972, 0, 1.33232, 1.76376, 1.19748, 0.974969, 0, 0, 0, 0.391871, 3.52531, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1
47,  1.84,  0.759561,  1, 0.596639, 0.0238402, 1.4155, 0, 0.997187, 1.90638, 0.00469972, 0.0609299, 1.32979, 1.90526, 0.768525, 0.655395, 0, 0, 0, 0.459371, 3.44054, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1
48,  1.88,  0.72875,  1, 0.643667, 0.0238402, 1.30706, 0, 0.927563, 2.04938, 0.00469972, 0.0609299, 1.33996, 1.98123, 0.784788, 0.61698, 0, 0, 0, 0.242196, 3.38483, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
49,  1.92,  0.782299,  1, 0.641605, 0.0238402, 1.07995, 0, 0.946548, 1.96358, 0.0397732, 0.083369, 1.37535, 1.99375, 1.15403, 0.753991, 0, 0, 0, 0.203739, 3.34534, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
50,  1.96,  0.755124,  1, 0.447674, 0, 0.592257, 0, 0.618797, 1.18196, 0.0397732, 0.022439, 0.899121, 1.35618, 0.993758, 0.628443, 0, 0, 0, 0.0804082, 2.22145, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
51,  2,  0.70223,  0, 0.24671, 0, 0.253364, 0, 0.320779, 0.570162, 0.0397732, 0.022439, 0.478978, 0.67706, 0.579578, 0.47448, 0, 0, 0, 0.0804082, 1.07277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
52,  2.04,  0.56903,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
53,  2.08,  0.63266,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
54,  2.12,  0.665895,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
55,  2.16,  0.568889,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
56,  2.2,  0.60575,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
57,  2.24,  0.640179,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
58,  2.28,  0.588849,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
59,  2.32,  0.62603,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
60,  2.36,  0.615932,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
61,  2.4,  0.540559,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
62,  2.44,  0.562765,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
63,  2.48,  0.540619,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
64,  2.52,  0.562346,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
65,  2.56,  0.604065,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
66,  2.6,  0.571633,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
67,  2.64,  0.572609,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
68,  2.68,  0.63571,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
69,  2.72,  0.711592,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
70,  2.76,  0.722543,  0, 0.00688676, 0, 0, 0, 0.518028, 0.479853, 0.367645, 0.10579, 0.681808, 0.763324, 0.00751315, 0.276194, 0.0653462, 0, 0.0816479, 0, 0.668181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
71,  2.8,  0.738103,  1, 0.0157326, 0, 0, 0, 1.06854, 1.00374, 0.736636, 0.196927, 1.37591, 1.43246, 0.00751315, 0.508938, 0.209164, 0, 0.302401, 0, 1.33807, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0
72,  2.84,  0.73709,  1, 0.0157326, 0, 0.121412, 0, 1.60427, 1.34624, 1.23601, 0.336537, 2.02373, 2.15311, 0.0925704, 0.764844, 0.376664, 0, 0.340503, 0, 1.97428, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0
73,  2.88,  0.746098,  1, 0.00884581, 0, 0.121412, 0, 1.61097, 1.48677, 1.26076, 0.414291, 2.04022, 1.9816, 0.109585, 0.555132, 0.49504, 0, 0.338981, 0, 1.99585, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0
74,  2.92,  0.750562,  1, 0, 0, 0.121412, 0, 1.67404, 1.46854, 1.31544, 0.414108, 2.05961, 1.89696, 0.109585, 0.322388, 0.590182, 0, 0.223693, 0, 2.06886, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0
75,  2.96,  0.781711,  1, 0, 0, 0, 0, 1.85803, 1.79325, 1.35624, 0.480751, 2.16856, 1.86436, 0.190858, 0.281624, 0.63135, 0, 0.299513, 0, 2.13029, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0
76,  3,  0.765651,  1, 0, 0, 0, 0, 2.06463, 1.92343, 1.47593, 0.537631, 2.28812, 2.04706, 0.28612, 0.346193, 0.521479, 0, 0.300389, 0, 2.13633, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1
77,  3.04,  0.776335,  1, 0, 0, 0, 0, 2.1309, 2.15311, 1.66135, 0.752502, 2.34627, 2.18412, 0.484454, 0.634584, 0.296647, 0.0289786, 0.339125, 0, 1.96651, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1
78,  3.08,  0.780321,  1, 0, 0, 0, 0, 2.05775, 2.10357, 1.74592, 0.821136, 2.37993, 2.08865, 0.46568, 0.736747, 0.0879787, 0.0889973, 0.414427, 0, 1.78792, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1
79,  3.12,  0.774478,  1, 0, 0, 0, 0, 2.0321, 2.00391, 1.84062, 0.843254, 2.36656, 2.02519, 0.630521, 0.757951, 0.0884654, 0.125306, 0.456588, 0.113666, 1.6294, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1
80,  3.16,  0.788968,  1, 0, 0, 0, 0, 2.00903, 1.76057, 1.75876, 0.81267, 2.43298, 1.92985, 0.698439, 0.759724, 0.180861, 0.100982, 0.35917, 0.113666, 1.60889, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1
81,  3.2,  0.788814,  1, 0, 0, 0, 0, 2.03377, 1.68717, 1.77655, 0.85244, 2.38296, 1.8501, 0.931646, 0.832155, 0.238509, 0.0409634, 0.415574, 0.133736, 1.60943, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1
82,  3.24,  0.775727,  1, 0, 0, 0, 0, 2.01222, 1.62613, 1.78718, 0.756183, 2.35749, 1.7418, 0.822372, 1.02903, 0.374198, 0.00465457, 0.459381, 0.02007, 1.55036, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1
83,  3.28,  0.788966,  1, 0, 0, 0, 0, 2.0507, 1.67505, 1.78307, 0.738145, 2.30648, 1.70337, 0.7168, 0.958399, 0.37295, 0, 0.495001, 0.02007, 1.48745, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1
84,  3.32,  0.792184,  1, 0, 0, 0.0262116, 0, 2.03125, 1.77559, 1.68521, 0.599267, 2.29207, 1.75355, 0.604841, 0.8323, 0.374266, 0, 0.342483, 0, 1.52498, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0
85,  3.36,  0.763875,  1, 0, 0, 0.138794, 0, 1.99579, 1.69118, 1.70422, 0.59812, 2.22785, 1.78746, 0.743588, 0.835094, 0.174631, 0, 0.278414, 0, 1.59158, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1
86,  3.4,  0.767627,  1, 0, 0, 0.338694, 0, 1.92671, 1.73993, 1.77387, 0.49854, 2.20491, 1.88192, 0.801175, 1.02484, 0.105032, 0, 0.328717, 0, 1.67769, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1
87,  3.44,  0.777541,  1, 0, 0, 0.312482, 0, 1.91593, 1.49747, 1.71081, 0.485981, 2.24994, 1.8139, 0.660681, 1.06457, 0.170913, 0, 0.406758, 0.0817908, 1.72088, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1
88,  3.48,  0.780082,  1, 0, 0, 0.1999, 0, 1.92437, 1.53409, 1.59964, 0.38855, 2.27856, 1.68816, 0.548188, 1.01389, 0.191445, 0.0345222, 0.464968, 0.101726, 1.78943, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1
89,  3.52,  0.789428,  1, 0, 0, 0, 0, 1.93521, 1.62245, 1.514, 0.39348, 2.19416, 1.47516, 0.432881, 0.899846, 0.302826, 0.153227, 0.67727, 0.101726, 1.86825, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1
90,  3.56,  0.812384,  1, 0, 0, 0.0990035, 0, 1.98133, 1.88149, 1.67306, 0.351728, 2.09785, 1.46026, 0.420285, 0.677591, 0.236883, 0.275595, 0.7706, 0.0199353, 1.85195, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1
