frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
33,  1.28842,  0.938264,  1, 0, 0, 1.24884, 0, 1.38597, 2.64364, 0, 0.443139, 1.05492, 0, 0, 1.40099, 0.274147, 0, 2.72502, 1.27791, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0
34,  1.32868,  0.938802,  1, 0, 0, 1.30078, 0, 1.43488, 2.49222, 0, 0.558877, 1.1283, 0.0383421, 0, 1.35732, 0.263545, 0, 2.85564, 1.30072, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0
35,  1.36894,  0.944615,  1, 0, 0, 1.36207, 0, 1.48944, 2.33383, 0, 0.543126, 1.18671, 0.199717, 0, 1.2073, 0.406625, 0, 2.8294, 1.27367, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0
36,  1.40921,  0.948757,  1, 0, 0, 1.24639, 0, 1.54527, 2.32922, 0, 0.56748, 1.22354, 0.261321, 0, 1.11608, 0.439074, 0, 2.73856, 1.07629, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0
37,  1.44947,  0.951208,  1, 0, 0, 1.15861, 0, 1.56916, 2.57283, 0, 0.559504, 1.27886, 0.35656, 0, 1.00833, 0.648384, 0, 2.67003, 0.935102, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0
38,  1.48973,  0.950314,  1, 0, 0, 1.0206, 0, 1.57464, 2.59764, 0, 0.6924, 1.29268, 0.311108, 0, 0.863721, 0.588587, 0, 2.79585, 0.926995, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0
39,  1.53,  0.954888,  1, 0, 0, 1.0908, 0, 1.62256, 2.65558, 0, 0.786004, 1.35899, 0.414265, 0, 0.743288, 0.567543, 0, 2.79426, 0.738587, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0
40,  1.57026,  0.955804,  1, 0, 0, 1.18474, 0, 1.6899, 2.51588, 0, 0.939578, 1.40744, 0.458986, 0, 0.687706, 0.433051, 0, 2.86356, 0.608985, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0
41,  1.61052,  0.956545,  1, 0, 0, 1.20131, 0, 1.75685, 2.66597, 0, 0.97195, 1.47074, 0.424423, 0, 0.794266, 0.423634, 0, 2.68697, 0.42511, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0
42,  1.65079,  0.955262,  1, 0, 0, 1.17101, 0, 1.77085, 2.63292, 0, 0.98692, 1.52074, 0.39126, 0, 0.779759, 0.386637, 0, 2.77847, 0.565004, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0
43,  1.69105,  0.954142,  1, 0, 0, 1.07577, 0, 1.80478, 2.63287, 0, 1.0192, 1.50144, 0.434728, 0, 0.812468, 0.465401, 0, 2.67373, 0.698869, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0
44,  1.73131,  0.951715,  1, 0, 0, 1.03634, 0, 1.86938, 2.63897, 0, 1.12511, 1.58517, 0.513403, 0, 0.765973, 0.577502, 0, 2.69082, 0.763489, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0
45,  1.77157,  0.950988,  1, 0, 0, 1.05073, 0, 1.88337, 2.74861, 0, 1.04929, 1.55866, 0.615464, 0, 0.828717, 0.756926, 0, 2.61842, 0.584862, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0
46,  1.81184,  0.950654,  1, 0, 0, 1.01305, 0, 1.8794, 2.82634, 0.0313949, 1.01282, 1.63991, 0.587294, 0, 0.90298, 0.837266, 0, 2.69748, 0.469531, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0
47,  1.8521,  0.949672,  1, 0, 0, 0.986495, 0, 1.88259, 2.82916, 0.0313949, 1.01598, 1.63515, 0.646425, 0, 0.857133, 0.847505, 0, 2.74666, 0.391396, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
48,  1.89236,  0.952436,  1, 0, 0, 1.02569, 0, 1.86179, 2.7025, 0.0383306, 1.06323, 1.66225, 0.542664, 0, 0.733684, 0.789018, 0, 2.71232, 0.43828, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
49,  1.93263,  0.953543,  1, 0, 0, 1.10537, 0, 1.85793, 2.51807, 0.00693569, 0.994694, 1.66083, 0.472213, 0, 0.592879, 0.700597, 0, 2.66385, 0.411874, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
50,  1.97289,  0.953584,  1, 0, 0, 1.12729, 0, 1.82825, 2.44349, 0.00693569, 0.879446, 1.64972, 0.296187, 0, 0.695614, 0.635687, 0, 2.59418, 0.474227, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
51,  2.01315,  0.954591,  1, 0, 0, 1.05625, 0, 1.83972, 2.4177, 0, 0.782246, 1.68224, 0.166289, 0, 0.712902, 0.701168, 0, 2.59242, 0.514726, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0
52,  2.05342,  0.955745,  1, 0, 0, 0.978138, 0, 1.85191, 2.46811, 0, 0.714226, 1.66813, 0.0431394, 0, 0.720491, 0.649495, 0, 2.66456, 0.534428, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0
53,  2.09368,  0.94966,  1, 0, 0, 0.98139, 0, 1.87582, 2.30343, 0, 0.57893, 1.70698, 0, 0, 0.607034, 0.711692, 0, 2.78759, 0.528685, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0
54,  2.13394,  0.951991,  1, 0, 0, 0.95514, 0, 1.91008, 2.37044, 0, 0.548722, 1.73022, 0.00511276, 0, 0.604854, 0.676293, 0, 2.83751, 0.599902, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0
55,  2.1742,  0.953025,  1, 0, 0, 1.03597, 0, 1.88908, 2.37471, 0, 0.417287, 1.75306, 0.0410667, 0, 0.535865, 0.797696, 0, 2.79815, 0.714114, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0
56,  2.21447,  0.953095,  1, 0, 0, 1.07816, 0, 1.87702, 2.51033, 0, 0.454154, 1.75398, 0.101204, 0, 0.361439, 0.824818, 0, 2.74163, 0.689506, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
57,  2.25473,  0.953172,  1, 0, 0, 1.13719, 0, 1.79732, 2.33102, 0, 0.487573, 1.71163, 0.16389, 0, 0.284629, 0.847471, 0.00926318, 2.71246, 0.680294, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
58,  2.29499,  0.953299,  1, 0, 0, 1.03556, 0, 1.77252, 2.35268, 0, 0.516711, 1.67534, 0.14807, 0, 0.397761, 0.826573, 0.00926318, 2.75853, 0.638986, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
59,  2.33526,  0.952311,  1, 0, 0, 0.958379, 0, 1.74875, 2.28935, 0, 0.492579, 1.64895, 0.0903699, 0, 0.485743, 0.734104, 0.00926318, 2.83731, 0.734546, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
60,  2.37552,  0.95226,  1, 0, 0, 1.02679, 0, 1.82515, 2.2712, 0, 0.459885, 1.63473, 0.0225707, 0, 0.50611, 0.648243, 0, 2.94831, 0.674222, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
61,  2.41578,  0.951509,  1, 0, 0, 1.19744, 0, 1.8835, 2.05965, 0.0279161, 0.413085, 1.63572, 0.00243686, 0, 0.474835, 0.558953, 0, 2.9591, 0.794595, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
62,  2.45605,  0.950293,  1, 0, 0, 1.27139, 0, 1.88256, 1.95882, 0.0579029, 0.344659, 1.63819, 0, 0, 0.539873, 0.665396, 0.00418116, 2.97863, 0.8291, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
63,  2.49631,  0.948954,  1, 0, 0, 1.26117, 0, 1.90938, 1.91089, 0.100081, 0.285321, 1.64957, 0.0510087, 0, 0.545542, 0.744712, 0.00946564, 2.95657, 1.02514, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
64,  2.53657,  0.946536,  1, 0, 0, 1.2163, 0, 1.93238, 2.00554, 0.116469, 0.343806, 1.70501, 0.141184, 0, 0.603251, 0.820758, 0.0131117, 2.98915, 1.11021, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
65,  2.57684,  0.948809,  1, 0, 0, 1.23426, 0, 2.00067, 2.10071, 0.0864819, 0.414393, 1.751, 0.306959, 0, 0.505505, 0.790149, 0.0159389, 2.99299, 1.12259, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
66,  2.6171,  0.947542,  1, 0, 0, 1.19521, 0, 2.00034, 2.2637, 0.0443041, 0.532353, 1.83896, 0.35582, 0, 0.520305, 0.676041, 0.0430783, 2.96872, 1.02596, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
67,  2.65736,  0.944513,  1, 0, 0, 1.26928, 0, 1.97093, 2.29687, 0, 0.540019, 1.84764, 0.351727, 0, 0.381166, 0.64752, 0.0620758, 2.95489, 0.935329, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
68,  2.69762,  0.943038,  1, 0, 0, 1.27021, 0, 1.95516, 2.33932, 0, 0.543166, 1.82196, 0.234838, 0, 0.432117, 0.533719, 0.116955, 2.89702, 0.950364, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
69,  2.73789,  0.939511,  1, 0, 0, 1.28969, 0, 1.98877, 2.52456, 0, 0.556596, 1.87797, 0.278669, 0, 0.48011, 0.605571, 0.125617, 2.82402, 0.985364, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0
70,  2.77815,  0.941762,  1, 0, 0, 1.11838, 0, 2.01685, 2.49359, 0.12394, 0.586151, 1.89811, 0.247769, 0, 0.419059, 0.585444, 0.19854, 2.69849, 1.10051, 0.329439, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0
71,  2.81841,  0.927585,  1, 0, 0, 0.964962, 0, 1.99135, 2.40056, 0.129768, 0.692528, 2.00986, 0.31917, 0, 0.389823, 0.641311, 0.198235, 2.6522, 1.269, 0.916475, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1
72,  2.85868,  0.915258,  1, 0, 0, 0.78015, 0, 1.8664, 1.99037, 0.129768, 0.67538, 1.97433, 0.17547, 0, 0.171414, 0.694184, 0.246236, 2.64457, 1.61656, 1.62663, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1
73,  2.89894,  0.933937,  1, 0, 0, 0.699394, 0, 1.82045, 1.81575, 0.00582742, 0.706314, 2.05202, 0.253029, 0, 0.220509, 0.723861, 0.26227, 2.77973, 1.58461, 1.94815, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1
74,  2.9392,  0.939383,  1, 0, 0, 0.666062, 0, 1.77391, 1.64106, 0, 0.73698, 2.06638, 0.361897, 0, 0.113781, 0.619013, 0.420096, 2.91742, 1.70755, 1.95993, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1
75,  2.97947,  0.92388,  1, 0, 0, 0.67814, 0, 1.88244, 1.59853, 0, 0.924034, 2.15542, 0.636894, 0, 0.204836, 0.559773, 0.588392, 3.17051, 1.86339, 1.78493, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1
76,  3.01973,  0.923609,  1, 0, 0, 0.73813, 0, 1.95998, 1.71774, 0, 1.04863, 2.20919, 0.717481, 0, 0.0910548, 0.644482, 0.6166, 3.37257, 2.41393, 1.67198, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1
77,  3.05999,  0.917554,  1, 0, 0, 0.876146, 0, 2.05307, 1.75245, 0, 1.23897, 2.21788, 0.660131, 0, 0.0910548, 0.640294, 0.530576, 3.56274, 2.39613, 1.59086, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1
78,  3.10025,  0.912198,  1, 0, 0, 0.913338, 0, 2.08043, 1.96792, 0, 1.24277, 2.18508, 0.614045, 0, 0, 0.682468, 0.389926, 3.59519, 2.20909, 1.52486, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1
79,  3.14052,  0.89025,  1, 0, 0, 0.894199, 0, 2.08907, 1.87254, 0.0494308, 1.32209, 2.09615, 0.628969, 0, 0.0604896, 0.689459, 0.340644, 3.62676, 1.87369, 1.51174, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1
80,  3.18078,  0.902389,  1, 0, 0, 0.833721, 0, 2.1474, 1.81984, 0.116024, 1.1973, 2.07011, 0.632311, 0, 0.128963, 0.647052, 0.389892, 3.29971, 1.71728, 1.51587, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1
81,  3.22104,  0.918369,  1, 0, 0, 0.766168, 0, 2.15883, 1.61086, 0.194959, 1.11447, 2.01505, 0.4034, 0, 0.311707, 0.540252, 0.328932, 3.20634, 1.37914, 1.52727, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1
82,  3.26131,  0.921651,  1, 0, 0, 0.787198, 0, 2.18214, 1.73101, 0.23069, 1.03537, 1.96296, 0.188994, 0, 0.251217, 0.46496, 0.342901, 3.12001, 0.883749, 1.50657, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1
83,  3.30157,  0.918358,  1, 0, 0, 0.766637, 0, 2.21804, 2.00552, 0.211121, 1.14012, 1.91858, 0.254918, 0, 0.182744, 0.534669, 0.261085, 3.4159, 0.918387, 1.50193, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1
84,  3.34183,  0.896569,  1, 0, 0, 0.912843, 0, 2.23161, 2.29231, 0.351094, 1.13231, 1.82979, 0.344636, 0, 0, 0.475499, 0.216891, 3.43651, 0.799431, 1.53075, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1
85,  3.3821,  0.880219,  1, 0, 0, 0.920641, 0, 2.25031, 2.37458, 0.348846, 0.896726, 1.7624, 0.385519, 0, 0, 0.241067, 0.178601, 3.62875, 0.784582, 1.52619, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1
86,  3.42236,  0.879533,  1, 0, 0, 0.963512, 0, 2.22521, 2.23305, 0.409261, 0.567128, 1.81317, 0.275076, 0, 0, 0.266592, 0.217426, 3.51596, 0.689294, 1.52374, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
