frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
11,  0.400909,  0.879089,  1, 4.16432, 0.431269, 0.0782848, 0, 1.63965, 1.34078, 0, 2.79415, 1.9766, 0, 1.39284, 0.0515994, 0, 0, 0.913145, 0, 2.39449, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
12,  0.440999,  0.855094,  1, 4.22928, 0.379502, 0.0687892, 0, 1.71097, 1.21889, 0, 3.09002, 2.02519, 0.130041, 1.32786, 0.0904238, 0, 0, 0.729611, 0, 2.37076, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
13,  0.48109,  0.826719,  1, 4.24017, 0.405105, 0.0687892, 0, 1.6855, 0.846299, 0, 3.1998, 1.97423, 0.376641, 1.3838, 0.16984, 0, 0, 0.635901, 0, 2.3137, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
14,  0.521181,  0.834531,  1, 4.26799, 0.440209, 0.0867014, 0, 1.73114, 1.142, 0, 3.29698, 2.02716, 0.415465, 1.47427, 0.34217, 0, 0, 0.54633, 0, 2.27002, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
15,  0.561272,  0.81703,  1, 4.30946, 0.570888, 0.219742, 0, 1.73282, 1.2018, 0, 3.01118, 2.01433, 0.285424, 1.45218, 0.303346, 0, 0, 0.604742, 0, 2.25669, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
16,  0.601363,  0.818411,  1, 4.48317, 0.640524, 0.35698, 0, 1.78134, 1.48569, 0, 2.8017, 2.10161, 0.160379, 1.47659, 0.332151, 0, 0, 0.810937, 0, 2.28062, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1
17,  0.641454,  0.805347,  1, 4.61974, 0.760811, 0.346981, 0, 1.74744, 1.62605, 0, 2.73499, 2.07735, 0.121555, 1.32365, 0.359654, 0, 0, 0.966575, 0, 2.28701, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1
18,  0.681545,  0.807425,  1, 4.80317, 0.853061, 0.361705, 0, 1.73481, 1.79681, 0, 2.94531, 2.09036, 0.324835, 1.38928, 0.452467, 0, 0, 0.823142, 0, 2.23754, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1
19,  0.721635,  0.795105,  1, 4.87652, 0.936893, 0.299326, 0, 1.69509, 1.88944, 0, 3.09466, 2.06098, 0.331837, 1.32695, 0.373474, 0, 0, 0.691101, 0, 2.22081, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
20,  0.761726,  0.821991,  1, 4.98959, 1.35713, 0.437604, 0, 1.6574, 1.98115, 0, 3.07578, 1.9499, 0.357207, 1.30221, 0.282841, 0, 0, 0.608084, 0, 2.18478, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
21,  0.801817,  0.82272,  1, 5, 1.74986, 0.28984, 0, 1.55585, 2.00317, 0, 2.90153, 1.82937, 0.245822, 1.271, 0.209145, 0, 0, 0.700904, 0, 2.12393, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
22,  0.841908,  0.819081,  1, 5, 2.01182, 0.302061, 0, 1.5564, 1.99217, 0, 2.66149, 1.80999, 0.22826, 1.33479, 0.257154, 0, 0, 0.609246, 0, 2.07928, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
23,  0.881999,  0.804646,  1, 5, 1.98748, 0.0870802, 0, 1.5289, 1.85351, 0, 2.45765, 1.88704, 0.272561, 1.45755, 0.222123, 0, 0, 0.370798, 0, 2.07247, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
24,  0.92209,  0.80245,  1, 5, 2.03994, 0.232977, 0, 1.53644, 1.4946, 0, 2.44436, 1.96854, 0.244145, 1.57438, 0.305491, 0, 0, 0.484769, 0, 2.12087, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
25,  0.962181,  0.812419,  1, 5, 2.22392, 0.145896, 0, 1.47113, 1.67013, 0, 2.56817, 1.98739, 0.264971, 1.59125, 0.442502, 0, 0, 0.366422, 0, 2.1138, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
26,  1.00227,  0.832556,  1, 5, 2.36905, 0.145896, 0, 1.60633, 1.83688, 0, 2.74447, 1.95687, 0.266688, 1.35642, 0.549936, 0, 0, 0.432468, 0, 2.16474, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
27,  1.04236,  0.850388,  1, 5, 2.63742, 0, 0, 1.66197, 2.19205, 0, 2.78566, 1.95478, 0.28322, 1.15027, 0.763707, 0, 0, 0.296457, 0, 2.22963, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
28,  1.08245,  0.846166,  1, 5, 2.61005, 0.215453, 0, 1.68514, 2.27856, 0, 2.93012, 1.844, 0.151397, 1.08752, 0.549459, 0, 0, 0.312131, 0, 2.34426, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
29,  1.12254,  0.853649,  1, 5, 2.81878, 0.372328, 0, 1.76841, 2.21361, 0, 3.11108, 1.81114, 0.080011, 1.31764, 0.449975, 0, 0, 0.227582, 0, 2.17655, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
30,  1.16263,  0.839834,  1, 5, 2.57064, 0.425127, 0, 2.12878, 2.4109, 0, 3.28772, 1.72011, 0, 1.20444, 0.20011, 0, 0, 0.234845, 0, 1.7299, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1
31,  1.20273,  0.916948,  1, 5, 2.5425, 0.318147, 0, 2.31247, 2.39484, 0, 2.82741, 1.75349, 0, 1.45449, 0.806571, 0, 0, 0.557129, 0.317435, 0.9414, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1
32,  1.24282,  0.915645,  1, 5, 2.44924, 0.225649, 0, 2.31867, 2.44404, 0, 2.06968, 1.80987, 0, 1.46738, 1.18339, 0, 0, 0.772383, 0.651869, 0.352664, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
33,  1.28291,  0.918476,  1, 5, 2.7946, 0.320811, 0, 2.06693, 2.32386, 0, 1.31856, 1.90555, 0, 1.84324, 1.40229, 0, 0, 0.71868, 1.70327, 0.025058, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
34,  1.323,  0.922186,  1, 5, 3.18149, 0.381573, 0, 2.02268, 2.30542, 0, 1.07157, 1.83339, 0, 2.11423, 1.69351, 0, 0, 0.786113, 3.05251, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
35,  1.36309,  0.925759,  1, 5, 3.48426, 0.363853, 0, 1.95259, 2.32328, 0, 0.952911, 1.57449, 0, 2.59809, 1.9752, 0, 0, 1.24245, 4.38474, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
36,  1.40318,  0.92308,  1, 5, 3.6371, 0.316418, 0, 1.92701, 2.231, 0, 0.837562, 1.30901, 0.0506133, 3.28305, 2.14909, 0, 0.0746155, 1.6298, 5, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
37,  1.44327,  0.922617,  1, 5, 3.4725, 0.217228, 0, 1.93304, 2.30564, 0, 0.465719, 1.01409, 0.0860757, 3.12239, 1.86298, 0, 0.145795, 1.65093, 4.73574, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
38,  1.48336,  0.934425,  1, 5, 3.26375, 0.266702, 0, 2.02112, 2.43712, 0, 0.205446, 0.864275, 0.354773, 3.38109, 1.45066, 0, 0.309023, 1.30211, 4.73574, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
39,  1.52345,  0.936776,  1, 4.98967, 2.9379, 0.203552, 0, 2.09297, 2.62664, 0, 0.00976416, 0.737203, 0.506557, 3.22966, 1.58533, 0, 0.466623, 0.869688, 4.73574, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0
40,  1.56354,  0.938212,  1, 4.98967, 2.88755, 0.222881, 0, 2.13835, 2.61214, 0, 0.108421, 0.6773, 0.779248, 3.37016, 1.57109, 0, 0.664837, 0.829538, 5, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0
41,  1.60363,  0.938875,  1, 4.98934, 2.74409, 0.239848, 0, 2.15756, 2.49975, 0, 0.187386, 0.534188, 0.783472, 3.62544, 1.62316, 0, 0.693989, 0.779812, 5, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0
42,  1.64373,  0.938403,  1, 4.91139, 2.59917, 0.327601, 0, 2.22434, 2.43773, 0, 0.187386, 0.348856, 1.07061, 3.61515, 1.55484, 0, 0.661015, 0.994729, 4.51363, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0
43,  1.68382,  0.943595,  1, 4.82551, 2.48582, 0.325899, 0, 2.27775, 2.34936, 0, 0.0891577, 0.288232, 1.20883, 3.81132, 1.45511, 0, 0.606292, 0.860403, 4.38154, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0
44,  1.72391,  0.939493,  1, 4.68106, 2.41808, 0.255927, 0, 2.3165, 2.52406, 0, 0.0101927, 0.310225, 1.30785, 3.20428, 1.35475, 0, 0.552278, 0.91652, 4.38154, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0
45,  1.764,  0.936465,  1, 4.64911, 2.50274, 0.198902, 0, 2.39651, 2.72056, 0, 0.0101927, 0.413557, 1.10945, 2.97496, 1.36855, 0, 0.587515, 0.867841, 4.74082, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0
46,  1.80409,  0.937744,  1, 4.59662, 2.46314, 0.232664, 0, 2.49652, 2.95748, 0, 0, 0.432802, 0.856509, 3.09769, 1.57395, 0, 0.606915, 0.816758, 4.33133, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0
47,  1.84418,  0.940171,  1, 4.61416, 2.40178, 0.230978, 0, 2.57949, 2.99621, 0, 0.206169, 0.426317, 0.932146, 3.6127, 1.8324, 0, 0.80901, 0.982534, 4.33133, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0
48,  1.88427,  0.938641,  1, 4.60664, 2.35706, 0.202194, 0, 2.58701, 2.94057, 0, 0.37495, 0.592424, 1.15678, 3.43795, 1.79198, 0, 0.67195, 1.14711, 4.17519, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0
49,  1.92436,  0.942528,  1, 4.56043, 2.37547, 0.176358, 0, 2.59108, 2.92074, 0, 0.718276, 0.679056, 1.3687, 2.96525, 1.72367, 0, 0.598145, 1.73737, 4.71676, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0
50,  1.96445,  0.938139,  1, 4.51399, 2.43911, 0.291169, 0, 2.60085, 2.85066, 0, 0.679853, 0.890422, 1.18473, 2.33029, 1.30812, 0, 0.52394, 2.11278, 4.71676, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0
51,  2.00454,  0.941196,  1, 4.4643, 2.32558, 0.594904, 0, 2.71226, 2.85077, 0, 1.14168, 1.07755, 0.788215, 2.56163, 1.28618, 0, 0.642385, 2.37187, 5, 0.123338, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0
52,  2.04463,  0.932122,  1, 4.46506, 2.25334, 0.688553, 0, 2.89409, 2.82889, 0, 1.70442, 1.4952, 0.674915, 1.77407, 0.83155, 0, 0.729485, 2.15427, 4.0536, 0.123338, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
53,  2.08472,  0.945357,  1, 4.3258, 2.16848, 0.540357, 0, 3.13852, 3.03802, 0, 2.19577, 1.95524, 0.501433, 2.01577, 0.657022, 0, 0.468448, 1.9499, 2.60815, 0.123338, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0
54,  2.12482,  0.924982,  1, 4.17675, 2.05826, 0.197302, 0, 3.28618, 3.06935, 0, 2.25036, 2.32002, 0.494028, 1.11116, 0.180056, 0, 0.252584, 2.04559, 1.0133, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
55,  2.16491,  0.897581,  1, 4.06118, 1.90457, 0.0603746, 0, 3.33377, 3.26656, 0, 1.76469, 2.53884, 0.20197, 2.12249, 0, 0, 0.00521895, 2.3151, 0.293035, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
56,  2.205,  0.884864,  1, 4.0432, 1.68314, 0.0863666, 0, 3.2778, 3.1695, 0, 1.74405, 2.59439, 0.111854, 2.03573, 0, 0, 0, 2.66007, 0.0718151, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
57,  2.24509,  0.864873,  1, 4.00495, 1.67308, 0.133202, 0, 3.23054, 3.10106, 0, 1.76141, 2.53576, 0, 1.95898, 0.0499126, 0, 0, 3.13555, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
58,  2.28518,  0.846074,  1, 3.89786, 1.44956, 0.0808835, 0, 3.21244, 3.02629, 0, 1.92447, 2.57688, 0, 1.21279, 0.317204, 0, 0, 3.31137, 0.449744, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
59,  2.32527,  0.856948,  1, 3.94306, 1.59902, 0.0796841, 0, 3.19135, 3.054, 0, 1.75978, 2.58042, 0, 0.383059, 0.532187, 0, 0, 3.35021, 0.571663, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
60,  2.36536,  0.834909,  1, 3.95584, 1.53905, 0.0636472, 0, 3.16361, 2.96652, 0, 1.50171, 2.64046, 0, 0.448989, 0.482274, 0, 0, 2.98432, 0.716427, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
61,  2.40545,  0.839434,  1, 4.01207, 1.73075, 0.0743317, 0, 3.14389, 2.79271, 0, 1.23509, 2.6812, 0, 0.520889, 0.512283, 0, 0, 2.96852, 0.643513, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
62,  2.44554,  0.845999,  1, 3.95075, 1.73774, 0.0414835, 0, 3.1682, 2.5573, 0, 1.1005, 2.75254, 0, 0.529105, 0.2973, 0, 0, 2.68363, 0.762958, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
63,  2.48563,  0.843406,  1, 3.95024, 1.78652, 0.0106845, 0, 3.19014, 2.62572, 0, 1.08526, 2.70831, 0, 0.549572, 0.2973, 0, 0, 2.68352, 0.978967, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
64,  2.52572,  0.850538,  1, 3.874, 1.75092, 0, 0, 3.24032, 2.64654, 0, 1.13507, 2.62329, 0, 0.443809, 0.0265334, 0, 0, 2.408, 0.964932, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
65,  2.56582,  0.845648,  1, 3.82604, 1.61823, 0, 0, 3.26018, 2.72337, 0, 1.17379, 2.59007, 0, 0.446045, 0.0265334, 0, 0, 2.46882, 1.07702, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
66,  2.60591,  0.844282,  1, 3.73541, 1.55193, 0, 0, 3.28503, 2.76863, 0, 1.06691, 2.56575, 0, 0.747113, 0.057149, 0, 0, 2.30742, 1.19766, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
67,  2.646,  0.831825,  1, 3.73084, 1.52384, 0, 0, 3.22281, 2.72238, 0, 0.997297, 2.51533, 0.0126111, 0.822002, 0.0306155, 0, 0, 2.37972, 1.4667, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
68,  2.68609,  0.83997,  1, 3.63766, 1.45667, 0.062942, 0, 3.25855, 2.70204, 0, 0.931753, 2.45646, 0.0126111, 0.770145, 0.0306155, 0, 0, 2.47106, 2.02403, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
69,  2.72618,  0.835562,  1, 3.60054, 1.36423, 0.062942, 0, 3.23899, 2.60742, 0, 0.936222, 2.4526, 0.0126111, 0.536478, 0, 0, 0, 2.66693, 2.36534, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
70,  2.76627,  0.831391,  1, 3.62255, 1.42975, 0.062942, 0, 3.29061, 2.61453, 0, 1.07096, 2.51424, 0.0652397, 0.441926, 0, 0, 0, 2.71813, 2.70179, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
71,  2.80636,  0.839399,  1, 3.7718, 1.66104, 0.107141, 0, 3.2629, 2.56487, 0, 1.21831, 2.51842, 0.0652397, 0.605056, 0.0338891, 0, 0, 2.86287, 2.86342, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
72,  2.84645,  0.853373,  1, 3.85528, 1.67229, 0.146715, 0, 3.25913, 2.65753, 0, 1.40287, 2.49518, 0.0652397, 0.886848, 0.124702, 0, 0, 3.07773, 3.02683, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
73,  2.88654,  0.866361,  1, 3.90634, 1.56822, 0.146715, 0, 3.22695, 2.72771, 0, 1.42447, 2.46635, 0.0240926, 0.885165, 0.124702, 0, 0, 3.32599, 2.8125, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
74,  2.92663,  0.869749,  1, 3.86463, 1.27328, 0.0395746, 0, 3.21173, 2.818, 0, 1.33831, 2.41407, 0.0240926, 0.810944, 0.153358, 0, 0, 3.10196, 2.68428, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
75,  2.96672,  0.864249,  1, 3.91251, 1.45579, 0.0737274, 0, 3.14743, 2.72592, 0, 1.38431, 2.37307, 0.0240926, 1.13412, 0.0769307, 0, 0, 3.02562, 3.1646, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
76,  3.00681,  0.872227,  1, 4.00373, 1.82354, 0.41927, 0, 3.12292, 2.75394, 0, 1.32909, 2.19467, 0, 2.05125, 0.276321, 0, 0, 3.1933, 4.07729, 0.343317, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0
77,  3.04691,  0.889598,  1, 4.13363, 2.3246, 0.782841, 0, 3.15739, 2.81097, 0, 1.31766, 2.15752, 0, 2.61147, 0.213776, 0, 0, 3.36129, 4.55715, 0.868301, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1
78,  3.087,  0.862168,  1, 4.18171, 2.48083, 1.02786, 0, 3.22451, 2.86944, 0, 1.11586, 2.08885, 0.0473522, 2.58866, 0.25459, 0, 0, 3.38961, 4.75736, 1.09806, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1
79,  3.12709,  0.874745,  1, 4.1268, 2.33578, 0.951177, 0, 3.17871, 2.90646, 0, 0.971891, 2.00617, 0.126137, 2.37782, 0.0551991, 0, 0, 3.37987, 4.75736, 0.819821, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1
80,  3.16718,  0.888987,  1, 4.0498, 2.05208, 0.797394, 0, 3.03733, 3.04627, 0, 0.850895, 1.78499, 0.241288, 2.86325, 0.0551991, 0, 0, 3.8642, 5, 0.294837, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1
81,  3.20727,  0.883673,  1, 4.08401, 2.0019, 0.835185, 0, 2.89646, 2.98922, 0, 0.821132, 1.65206, 0.339923, 3.24957, 0.0243985, 0, 0, 3.97207, 5, 0.0650794, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0
82,  3.24736,  0.899933,  1, 4.11132, 2.00647, 0.804615, 0, 2.85103, 2.88585, 0, 0.703249, 1.52065, 0.495079, 3.20754, 0.115171, 0, 0, 3.50547, 4.83524, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0
83,  3.28745,  0.916327,  1, 4.16653, 2.16254, 0.754804, 0, 2.83876, 2.66626, 0, 0.543829, 1.49818, 0.553421, 2.58299, 0.368731, 0, 0, 2.64018, 4.68442, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0
84,  3.32754,  0.923837,  1, 3.87443, 2.04924, 0.415102, 0, 2.80307, 2.68318, 0, 0.29236, 1.41849, 0.558968, 2.29668, 0.4613, 0, 0.386143, 2.00708, 4.68442, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0
85,  3.36763,  0.947869,  1, 3.64856, 1.90835, 0.194777, 0, 2.7394, 2.71114, 0, 0.168014, 1.41228, 0.665981, 2.14542, 0.506316, 0, 0.737417, 1.74001, 4.84349, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0
86,  3.40772,  0.950975,  1, 3.4283, 1.76017, 0.0713728, 0, 2.67459, 2.74875, 0, 0.11315, 1.39041, 0.758661, 2.11117, 0.529772, 0, 0.991259, 1.76036, 4.83832, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0
