frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
57,  2.24539,  0.9795,  1, 0, 0, 0, 0, 0.819821, 0.650336, 0, 0.325411, 0.293779, 0, 0.195394, 0, 0.237768, 0, 3.33363, 4.32758, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
58,  2.28549,  0.978503,  1, 0, 0, 0, 0, 0.752406, 0.767551, 0, 0.315161, 0.265077, 0, 0.274723, 0, 0.196909, 0, 2.97345, 4.32699, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
59,  2.32558,  0.979709,  1, 0, 0, 0, 0, 0.62187, 0.689209, 0, 0.260763, 0.174029, 0, 0.346641, 0, 0.11387, 0, 2.51479, 4.33271, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0
60,  2.36568,  0.978303,  1, 0, 0, 0, 0, 0.496871, 0.617873, 0, 0.180134, 0.0707043, 0, 0.479415, 0, 0.0413073, 0, 2.03807, 4.14024, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
61,  2.40577,  0.978826,  1, 0, 0, 0.0139996, 0, 0.413599, 0.53901, 0, 0, 0, 0, 0.204691, 0, 0, 0, 1.7348, 3.94876, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
62,  2.44587,  0.977914,  1, 0.0213169, 0.0127935, 0.0279745, 0, 0.481881, 0.576619, 0.0106377, 0.035469, 0.0807233, 0, 0.132773, 0, 0.0121293, 0, 1.79634, 3.97857, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0
63,  2.48597,  0.978983,  1, 0.0213169, 0.0127935, 0.0279745, 0, 0.650389, 0.537711, 0.0106377, 0.133584, 0.226755, 0, 0, 0, 0.0223099, 0, 2.76788, 3.84296, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
64,  2.52606,  0.975084,  1, 0.0213169, 0.0127935, 0.0139749, 0, 0.813338, 0.546634, 0.0509552, 0.238543, 0.467186, 0, 0, 0, 0.0934324, 0, 3.64034, 3.48964, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0
65,  2.56616,  0.974023,  1, 0, 0, 0, 0, 0.96766, 0.53915, 0.117134, 0.365965, 0.683703, 0.0918821, 0, 0, 0.22685, 0, 4.19596, 3.01395, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0
66,  2.60626,  0.972955,  1, 0, 0, 0, 0, 1.02336, 0.580875, 0.2337, 0.39292, 0.902764, 0.268402, 0, 0, 0.418505, 0, 3.89155, 2.82953, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0
67,  2.64635,  0.971103,  1, 0, 0, 0, 0, 1.11023, 0.552287, 0.33776, 0.353449, 0.996897, 0.555876, 0, 0, 0.712371, 0, 3.92344, 2.59836, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0
68,  2.68645,  0.963499,  1, 0, 0, 0, 0, 1.12162, 0.671916, 0.330997, 0.198242, 1.08871, 0.751332, 0, 0, 0.765994, 0, 3.99847, 2.73971, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0
69,  2.72654,  0.963975,  1, 0, 0, 0, 0, 1.18296, 0.738622, 0.295301, 0.127316, 1.13592, 0.909293, 0, 0, 0.841195, 0, 4.19642, 2.86144, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0
70,  2.76664,  0.963314,  1, 0, 0, 0.0518275, 0, 1.16576, 0.73743, 0.223033, 0.0830544, 1.16488, 0.876995, 0, 0, 0.811903, 0, 4.20622, 3.08173, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0
71,  2.80674,  0.969947,  1, 0, 0, 0.122035, 0, 1.13578, 0.715193, 0.21898, 0.128701, 1.10242, 0.655658, 0, 0, 0.877495, 0, 4.42181, 3.01028, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0
72,  2.84683,  0.970418,  1, 0, 0, 0.122035, 0, 1.08054, 0.72433, 0.214783, 0.183411, 1.01873, 0.519518, 0, 0, 0.845937, 0, 4.56622, 3.20802, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0
73,  2.88693,  0.969963,  1, 0, 0, 0.137456, 0, 1.09063, 0.724682, 0.186729, 0.182956, 0.968193, 0.473699, 0, 0, 0.812043, 0, 4.8084, 3.61729, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0
74,  2.92702,  0.966578,  1, 0, 0, 0.139664, 0, 1.09865, 0.712074, 0.280305, 0.134179, 0.963013, 0.715342, 0, 0, 0.840397, 0, 4.66515, 3.9935, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0
75,  2.96712,  0.966084,  1, 0, 0, 0.139664, 0, 1.1399, 0.769724, 0.331657, 0.0766088, 1.01617, 0.726334, 0.0288274, 0, 0.936529, 0, 4.57455, 3.93509, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0
76,  3.00722,  0.967992,  1, 0, 0, 0.0845819, 0, 1.14862, 0.885791, 0.343423, 0.0837004, 1.05645, 0.766745, 0.0288274, 0, 1.00048, 0, 4.51285, 3.57546, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0
77,  3.04731,  0.970869,  1, 0, 0, 0.0121657, 0, 1.2212, 0.878253, 0.31708, 0.108171, 1.13968, 0.546895, 0.0288274, 0, 1.00848, 0, 4.57658, 3.00478, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0
78,  3.08741,  0.970164,  1, 0, 0, 0.0121657, 0, 1.24405, 0.8078, 0.248359, 0.0568877, 1.11569, 0.489409, 0, 0, 0.913038, 0, 4.53088, 2.59441, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0
79,  3.12751,  0.968388,  1, 0, 0, 0, 0, 1.29612, 0.68923, 0.300728, 0.0664915, 1.15634, 0.365947, 0, 0, 0.765481, 0, 4.45339, 2.594, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0
80,  3.1676,  0.967958,  1, 0, 0, 0.0386438, 0, 1.36377, 0.702809, 0.233302, 0.0374667, 1.20816, 0.380877, 0, 0, 0.718895, 0, 4.39948, 2.49909, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0
81,  3.2077,  0.962701,  1, 0, 0, 0.0386438, 0, 1.40346, 0.7213, 0.194932, 0.0680028, 1.27732, 0.342194, 0, 0, 0.749121, 0, 4.52364, 2.26298, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
82,  3.24779,  0.962544,  1, 0, 0, 0.0386438, 0, 1.45271, 0.903247, 0.13647, 0.116206, 1.3296, 0.4272, 0, 0, 0.766244, 0, 4.61647, 2.0817, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
83,  3.28789,  0.962623,  1, 0, 0, 0, 0, 1.47293, 1.05627, 0.0798609, 0.244655, 1.3243, 0.510029, 0, 0, 0.829058, 0, 4.68003, 2.07409, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
84,  3.32799,  0.964137,  1, 0, 0, 0, 0, 1.54407, 1.26075, 0.106953, 0.300254, 1.34945, 0.555082, 0, 0, 0.856172, 0, 4.50547, 2.26092, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
85,  3.36808,  0.96556,  1, 0, 0, 0, 0, 1.58538, 1.35092, 0.133822, 0.305738, 1.30583, 0.491118, 0, 0, 0.94091, 0, 4.40367, 2.35909, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
86,  3.40818,  0.965949,  1, 0, 0, 0, 0, 1.58883, 1.426, 0.190589, 0.303835, 1.26144, 0.427229, 0, 0, 1.01229, 0, 4.41194, 2.39706, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
87,  3.44828,  0.965462,  1, 0, 0, 0, 0, 1.55433, 1.23179, 0.18114, 0.490416, 1.25107, 0.343981, 0, 0, 0.995448, 0, 4.52459, 2.45579, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
88,  3.48837,  0.966772,  1, 0, 0, 0, 0, 1.48172, 1.09311, 0.11234, 0.492437, 1.28503, 0.27844, 0.0334011, 0, 0.991905, 0, 4.51633, 2.20987, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0
