frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
14,  0.520416,  0.916805,  1, 0, 0, 0, 0, 0.489497, 1.17073, 0, 0, 0, 0, 2.94343, 0.169322, 0, 0, 0.386698, 1.95216, 0.00498451, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
15,  0.560448,  0.916988,  1, 0, 0, 0, 0, 0.533061, 1.1908, 0, 0, 0, 0, 2.86246, 0.347693, 0, 0, 0.212759, 1.44322, 0.00498451, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
16,  0.60048,  0.923242,  1, 0, 0, 0, 0, 0.479755, 1.0146, 0, 0, 0, 0, 2.86546, 0.21474, 0, 0, 0.154961, 1.46523, 0.00940506, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
17,  0.640512,  0.922302,  1, 0, 0, 0, 0, 0.468851, 1.09045, 0, 0, 0, 0, 2.76893, 0.355869, 0, 0, 0.140726, 1.53066, 0.00940506, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
18,  0.680544,  0.915603,  1, 0, 0, 0, 0, 0.45036, 1.25953, 0, 0, 0, 0, 2.69175, 0.177497, 0, 0, 0.144909, 1.43372, 0.00940506, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
19,  0.720576,  0.917363,  1, 0, 0, 0, 0, 0.544939, 1.40175, 0, 0, 0, 0, 2.52878, 0.141129, 0, 0, 0.308131, 1.47056, 0.0363739, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
20,  0.760608,  0.927409,  1, 0, 0, 0, 0, 0.568844, 1.3956, 0, 0, 0, 0, 2.34956, 0, 0, 0, 0.21084, 1.19933, 0.0783329, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
21,  0.80064,  0.920177,  1, 0, 0, 0, 0, 0.599424, 1.15848, 0, 0, 0, 0, 2.16121, 0, 0, 0, 0.30952, 1.28744, 0.111012, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
22,  0.840672,  0.922681,  1, 0, 0, 0, 0, 0.583299, 1.25587, 0.0503317, 0, 0, 0, 2.50708, 0, 0, 0, 0.237856, 1.0924, 0.141038, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
23,  0.880704,  0.932696,  1, 0.10929, 0, 0, 0, 0.532737, 1.03262, 0.0503317, 0, 0, 0, 2.56704, 0, 0, 0, 0.233363, 0.7509, 0.166442, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
24,  0.920736,  0.922549,  1, 0.247963, 0, 0, 0, 0.497783, 1.27467, 0.0503317, 0, 0, 0, 3.02149, 0, 0, 0, 0.115432, 0.35352, 0.179253, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
25,  0.960769,  0.937131,  1, 0.454748, 0, 0, 0, 0.434591, 1.22145, 0.00518145, 0, 0, 0, 3.05313, 0, 0, 0, 0.167174, 0.0768426, 0.112852, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
26,  1.0008,  0.943714,  1, 0.652867, 0, 0, 0, 0.452364, 1.60929, 0.00518145, 0, 0, 0, 2.96445, 0, 0, 0, 0.43781, 0.228473, 0.0454894, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
27,  1.04083,  0.931572,  1, 0.840593, 0, 0, 0, 0.469955, 1.63244, 0.105792, 0, 0, 0, 2.22902, 0, 0, 0, 0.771451, 0.228473, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
28,  1.08086,  0.930429,  1, 0.749078, 0, 0, 0, 0.596937, 1.91499, 0.28281, 0, 0, 0, 2.44436, 0, 0, 0, 0.604277, 0.151631, 0.614696, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
29,  1.1209,  0.917097,  1, 0.600093, 0, 0, 0, 0.659886, 1.70164, 0.28281, 0, 0, 0, 3.42881, 0, 0, 0, 0.554059, 0.501305, 1.72427, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1
30,  1.16093,  0.927397,  1, 0.374395, 0, 0, 0, 0.687317, 1.50341, 0.182199, 0, 0, 0, 4.27608, 0.0834746, 0, 0, 0.220418, 0.657412, 2.79127, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
31,  1.20096,  0.903466,  1, 0.305213, 0, 0, 0, 0.59813, 1.07927, 0, 0, 0, 0, 3.62953, 0.0834746, 0, 0, 0.611127, 1.28233, 3.2573, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1
32,  1.24099,  0.910869,  1, 0.146788, 0, 0.0027284, 0, 0.389172, 0.633978, 0, 0, 0, 0, 2.57136, 0.384056, 0.22816, 0, 0.489841, 1.32677, 3.16325, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
33,  1.28102,  0.898351,  1, 0.051244, 0, 0.0027284, 0, 0.185291, 0.343121, 0, 0, 0, 0, 1.53978, 0.701513, 0.512008, 0, 0.770899, 1.48642, 2.99141, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1
34,  1.32106,  0.885859,  1, 0.0573804, 0, 0.0027284, 0, 0.0324388, 0, 0, 0, 0, 0, 0.904516, 1.02587, 0.886869, 0, 0.687027, 1.2238, 2.67372, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1
35,  1.36109,  0.862169,  1, 0.156855, 0, 0, 0, 0.092921, 0, 0, 0.0289486, 0.0786453, 0, 0.3566, 0.934985, 0.958312, 0, 1.00018, 0.942844, 2.29413, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1
36,  1.40112,  0.881657,  1, 0.374042, 0, 0, 0, 0.16618, 0.240034, 0.0288237, 0.0289486, 0.199942, 0, 0.122622, 0.917001, 0.974448, 0, 1.22611, 0.913451, 1.82174, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1
37,  1.44115,  0.870795,  1, 0.417347, 0, 0, 0, 0.352713, 0.455251, 0.139696, 0.0289486, 0.277697, 0, 0, 0.896422, 1.06868, 0, 1.37115, 0.777415, 1.43939, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1
38,  1.48118,  0.827353,  1, 0.317872, 0, 0, 0, 0.406074, 0.690436, 0.182184, 0, 0.246224, 0, 0, 1.31576, 1.04312, 0, 1.31068, 0.799618, 1.1037, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1
39,  1.52122,  0.769462,  1, 0.0988956, 0, 0, 0, 0.393814, 0.530231, 0.15336, 0.0490871, 0.158906, 0.0148462, 0, 1.67277, 0.958998, 0, 1.10803, 0.827078, 0.967686, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1
40,  1.56125,  0.78418,  1, 0.107029, 0.00968913, 0, 0, 0.300512, 0.503153, 0.0424877, 0.0490871, 0.136976, 0.0148462, 0, 1.89428, 0.489908, 0, 0.845517, 0.837538, 0.859341, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1
41,  1.60128,  0.813349,  1, 0.179071, 0.00968913, 0, 0, 0.340246, 0.456053, 0, 0.0490871, 0.20868, 0.122357, 0, 1.86034, 0.215864, 0, 0.712419, 0.647445, 0.82966, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
42,  1.64131,  0.815522,  1, 0.184974, 0.00968913, 0, 0, 0.465266, 0.688957, 0, 0, 0.258133, 0.148058, 0.00581808, 1.67252, 0, 0, 0.583671, 0.584436, 0.779247, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
43,  1.68134,  0.833493,  1, 0.0939948, 0, 0, 0, 0.543209, 0.770097, 0, 0, 0.311915, 0.163969, 0.00581808, 1.72222, 0, 0, 0.596168, 0.623173, 0.726913, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
44,  1.72138,  0.793113,  1, 0.0294659, 0, 0, 0, 0.532695, 0.802491, 0, 0, 0.305395, 0.0564587, 0.00581808, 1.57988, 0, 0, 0.500531, 0.870766, 0.702156, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
45,  1.76141,  0.839683,  1, 0.05699, 0, 0, 0, 0.478458, 0.58439, 0.0238589, 0, 0.299285, 0.0451351, 0, 1.46052, 0, 0, 0.498257, 0.846344, 0.748218, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
46,  1.80144,  0.845549,  1, 0.0443079, 0, 0, 0, 0.357283, 0.469978, 0.0238589, 0, 0.258985, 0.035018, 0, 1.20087, 0, 0, 0.34969, 0.670025, 0.743875, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
47,  1.84147,  0.835137,  1, 0.0715149, 0, 0, 0, 0.249436, 0.352222, 0.0238589, 0, 0.173252, 0.101715, 0, 1.19931, 0, 0, 0.424943, 0.463985, 0.702431, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
48,  1.88151,  0.814447,  1, 0.0347202, 0, 0, 0, 0.15807, 0.50722, 0, 0, 0.0997091, 0.0724909, 0, 1.03188, 0, 0, 0.365535, 0.400587, 0.68917, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
49,  1.92154,  0.831094,  1, 0.0347202, 0, 0, 0, 0.137039, 0.616481, 0, 0, 0.0306, 0.0666968, 0, 0.928626, 0, 0, 0.382921, 0.358415, 0.726933, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
50,  1.96157,  0.78841,  1, 0, 0, 0, 0, 0.116692, 0.59219, 0, 0, 0.00397604, 0, 0, 0.753962, 0, 0, 0.194514, 0.309639, 0.796704, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
51,  2.0016,  0.785536,  1, 0, 0, 0, 0, 0.0891724, 0.586579, 0, 0, 0.000198139, 0, 0, 0.788413, 0.067591, 0, 0.102016, 0.223486, 0.7719, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
52,  2.04163,  0.798779,  1, 0, 0, 0, 0.158494, 0.115792, 0.474202, 0, 0, 0.0392506, 0, 0, 1.14466, 0.122411, 0, 0.0313358, 0.265407, 0.766227, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
53,  2.08167,  0.833876,  1, 0, 0, 0, 0.158494, 0.152762, 0.554903, 0, 0, 0.0824192, 0, 0, 1.25084, 0.21339, 0.0144228, 0.0214169, 0.327596, 0.771436, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
54,  2.1217,  0.838456,  1, 0, 0, 0, 0.158494, 0.299732, 0.675436, 0, 0, 0.187417, 0, 0, 1.21587, 0.183322, 0.0144228, 0.355906, 0.50241, 0.760666, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
55,  2.16173,  0.870315,  1, 0, 0, 0, 0, 0.387928, 0.850418, 0, 0, 0.232227, 0.0787919, 0, 0.851041, 0.128503, 0.0144228, 0.685778, 0.561184, 0.772304, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
56,  2.20176,  0.889423,  1, 0, 0, 0, 0, 0.567221, 1.03427, 0, 0, 0.297894, 0.0787919, 0, 0.688056, 0.037523, 0, 1.11394, 0.484678, 0.714827, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
57,  2.24179,  0.900879,  1, 0, 0, 0, 0, 0.645641, 1.03538, 0, 0, 0.305004, 0.104976, 0, 0.703867, 0.0546359, 0, 1.14251, 0.528288, 0.692642, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
58,  2.28183,  0.879132,  1, 0.0147787, 0.0542185, 0, 0, 0.620017, 1.23671, 0, 0, 0.318893, 0.114246, 0, 0.812049, 0.0546359, 0, 1.12735, 0.599697, 0.66727, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
59,  2.32186,  0.857378,  1, 0.0147787, 0.0542185, 0, 0, 0.514658, 1.48573, 0, 0, 0.227414, 0.114246, 0, 0.987392, 0.0546359, 0, 0.976546, 0.617844, 0.708897, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
60,  2.36189,  0.80782,  1, 0.0147787, 0.0542185, 0, 0, 0.3496, 1.44827, 0, 0, 0.115307, 0.0880619, 0, 1.34396, 0, 0, 0.637103, 0.480934, 0.72511, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1
61,  2.40192,  0.771824,  1, 0.00695554, 0.0233063, 0, 0, 0.287138, 1.4308, 0, 0, 0.0173568, 0, 0, 1.82173, 0, 0, 0.373941, 0.406659, 0.718255, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1
62,  2.44195,  0.785686,  1, 0.0678553, 0.174253, 0, 0.00209608, 0.219708, 1.23944, 0, 0, 0, 0, 0, 2.30341, 0, 0, 0.351027, 0.517789, 0.624475, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1
63,  2.48199,  0.744755,  1, 0.0678553, 0.286572, 0, 0.0298186, 0.238215, 1.32286, 0, 0, 0, 0, 0, 2.42944, 0, 0, 0.681738, 0.625585, 0.567418, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1
64,  2.52202,  0.732832,  1, 0.110793, 0.551945, 0, 0.104825, 0.262314, 1.30319, 0.00625812, 0, 0, 0, 0, 2.49123, 0, 0, 0.917876, 0.802562, 0.556673, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1
65,  2.56205,  0.744478,  1, 0.103292, 0.749288, 0, 0.169305, 0.24116, 1.26044, 0.00625812, 0, 0, 0, 0, 2.47562, 0, 0.0118157, 0.777337, 0.80484, 0.63712, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1
66,  2.60208,  0.767042,  1, 0.111288, 0.867635, 0, 0.28218, 0.228776, 1.36955, 0.00625812, 0, 0, 0, 0, 2.44863, 0, 0.0941659, 0.509616, 0.635485, 0.727066, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1
67,  2.64211,  0.754756,  1, 0.0613946, 0.578956, 0, 0.220584, 0.256073, 1.06583, 0.00176187, 0, 0.0345214, 0, 0, 2.30302, 0, 0.0941659, 0.48025, 0.503012, 0.787371, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1
68,  2.68215,  0.746473,  1, 0.00799621, 0.324366, 0, 0.154007, 0.257761, 1.00673, 0.00176187, 0, 0.0671736, 0, 0, 1.98099, 0, 0.0823502, 0.57778, 0.438279, 0.83392, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1
69,  2.72218,  0.773957,  1, 0, 0.0936998, 0, 0.0134099, 0.174311, 0.529131, 0.0204402, 0, 0.143001, 0.0236111, 0, 1.58871, 0.0605735, 0, 0.54235, 0.503935, 1.05462, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1
70,  2.76221,  0.864004,  1, 0.00912885, 0.0936998, 0, 0, 0.0437367, 0.452865, 0.0186784, 0, 0.182333, 0.0236111, 0, 1.03038, 0.0605735, 0, 0.284028, 0.518725, 1.46855, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1
71,  2.80224,  0.905473,  1, 0.339391, 0.0474334, 0, 0, 0.0197823, 0.154084, 0.0186784, 0, 0.159892, 0.0236111, 0, 0.529853, 0.0605735, 0, 0.0725885, 0.537207, 1.98148, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1
72,  2.84227,  0.912192,  1, 0.463847, 0.0474334, 0, 0, 0.222548, 0.368013, 0, 0, 0.119867, 0, 0.160449, 0.185888, 0, 0, 0, 0.641916, 1.83553, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1
73,  2.88231,  0.942281,  1, 0.454718, 0.0474334, 0, 0, 0.454879, 0.788119, 0, 0, 0.0460136, 0, 0.160449, 0.0385829, 0, 0.0302144, 0, 0.897925, 1.14488, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1
74,  2.92234,  0.941254,  1, 0.187485, 0, 0, 0, 0.666906, 1.4458, 0, 0, 0.0358019, 0, 0.160449, 0, 0, 0.0302144, 0, 0.737268, 0.335246, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0
75,  2.96237,  0.909997,  1, 0.242328, 0, 0, 0, 0.7045, 1.95366, 0, 0, 0, 0, 0.105083, 0.0164885, 0, 0.034727, 0, 0.931813, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0
76,  3.0024,  0.881311,  1, 0.506444, 0, 0, 0, 0.73068, 2.07673, 0, 0, 0, 0, 0.22679, 0.0164885, 0, 0.00451258, 0, 0.599458, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0
77,  3.04243,  0.888846,  1, 0.740112, 0, 0, 0, 0.777438, 2.07799, 0, 0, 0, 0, 0.587719, 0.0164885, 0, 0.00451258, 0, 1.17323, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0
78,  3.08247,  0.89392,  1, 0.833456, 0, 0, 0, 0.832043, 1.83433, 0, 0, 0, 0, 1.39492, 0, 0, 0.0204148, 0, 1.3133, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0
79,  3.1225,  0.888544,  1, 0.816428, 0, 0, 0, 0.828402, 1.81594, 0, 0, 0, 0, 1.97394, 0.067851, 0, 0.0886296, 0, 1.17555, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0
80,  3.16253,  0.901566,  1, 0.808087, 0, 0, 0, 0.869186, 1.74032, 0, 0, 0, 0, 1.9548, 0.257166, 0, 0.106979, 0, 0.601771, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0
81,  3.20256,  0.889608,  1, 0.807366, 0, 0, 0, 0.852503, 1.85794, 0, 0, 0, 0, 1.10941, 0.588287, 0, 0.0865637, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0
82,  3.24259,  0.889161,  1, 0.826114, 0, 0, 0.0634495, 0.835739, 1.54528, 0.0433816, 0, 0, 0, 0.674981, 0.520436, 0, 0.0183489, 0.0900717, 0.221596, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0
83,  3.28263,  0.865499,  1, 0.785835, 0, 0, 0.0634495, 0.825386, 1.38358, 0.0433816, 0, 0, 0, 0.832845, 0.374629, 0, 0.0191578, 0.0900717, 0.221596, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0
84,  3.32266,  0.866999,  1, 0.739247, 0, 0, 0.0953938, 0.798796, 1.06807, 0.0433816, 0, 0, 0, 1.92506, 0.151803, 0, 0.0811285, 0.286905, 1.05332, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
85,  3.36269,  0.90445,  1, 0.624635, 0, 0, 0.0319443, 0.818357, 1.0793, 0, 0, 0, 0, 3.32542, 0.151803, 0, 0.0811285, 0.196833, 1.11161, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
86,  3.40272,  0.920482,  1, 0.481402, 0, 0, 0.0319443, 0.819714, 0.997827, 0, 0, 0, 0, 3.41988, 0.108295, 0, 0.11758, 0.196833, 1.11161, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
87,  3.44275,  0.925745,  1, 0.335419, 0, 0, 0, 0.889756, 1.29639, 0, 0, 0, 0, 3.5302, 0, 0, 0.0556096, 0, 0.279882, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0
88,  3.48279,  0.927799,  1, 0.262667, 0, 0, 0, 0.957508, 1.41226, 0, 0, 0, 0, 3.40752, 0, 0, 0.0556096, 0, 0.438387, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
89,  3.52282,  0.926556,  1, 0.197735, 0, 0, 0, 0.909694, 1.61611, 0, 0, 0, 0, 4.48007, 0, 0, 0, 0, 0.864255, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
90,  3.56285,  0.928478,  1, 0.265386, 0, 0, 0, 0.847755, 1.39072, 0, 0, 0, 0, 4.71084, 0, 0, 0, 0, 1.3412, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0
