frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
16,  0.604189,  0.985681,  1, 0.399823, 0, 0, 0.115469, 0.0313336, 0, 0, 0, 0, 0.573555, 1.80017, 0.302952, 0.00118202, 0, 2.5467, 0.386987, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0
17,  0.644468,  0.985904,  1, 0.314197, 0, 0, 0.147855, 0.077322, 0, 0, 0.0790533, 0, 0.64509, 2.00986, 0.458997, 0.00118202, 0, 2.43274, 0.523997, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0
18,  0.684748,  0.986422,  1, 0.281178, 0, 0, 0.248268, 0.111229, 0, 0, 0.0790533, 0, 0.715872, 2.0036, 0.518032, 0.00660393, 0, 2.14263, 0.451295, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0
19,  0.725027,  0.987599,  1, 0.246753, 0, 0, 0.402766, 0.186376, 0, 0, 0.0790533, 0, 0.810707, 1.93742, 0.575027, 0.0334659, 0, 1.71583, 0.2697, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0
20,  0.765306,  0.988284,  1, 0.264485, 0, 0, 0.438638, 0.244184, 0, 0, 0, 0, 0.73878, 1.8057, 0.534495, 0.0819235, 0, 1.39969, 0.0500726, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0
21,  0.805585,  0.988746,  1, 0.284338, 0, 0, 0.448171, 0.323817, 0, 0, 0.0144631, 0, 0.681737, 1.81822, 0.708472, 0.21363, 0, 1.2472, 0.0500726, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0
22,  0.845865,  0.987469,  1, 0.253188, 0, 0, 0.417573, 0.296889, 0, 0, 0.042123, 0, 0.612381, 1.9037, 0.703414, 0.293639, 0, 1.24718, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
23,  0.886144,  0.988116,  1, 0.212053, 0, 0, 0.384522, 0.232867, 0, 0, 0.042123, 0, 0.52758, 1.9555, 0.68221, 0.333675, 0, 1.10103, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
24,  0.926423,  0.988379,  1, 0.186121, 0, 0, 0.491037, 0.143149, 0, 0, 0.0276599, 0, 0.561748, 1.93873, 0.496651, 0.417149, 0, 0.987854, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
25,  0.966702,  0.987519,  1, 0.237977, 0, 0, 0.571715, 0.108198, 0, 0, 0, 0, 0.565452, 1.87045, 0.453072, 0.384175, 0, 0.852106, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
26,  1.00698,  0.988624,  1, 0.274132, 0, 0, 0.627961, 0.110811, 0, 0, 0, 0, 0.612325, 1.92511, 0.470486, 0.387018, 0, 0.804368, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
27,  1.04726,  0.988282,  1, 0.31551, 0, 0, 0.585972, 0.125139, 0, 0, 0, 0, 0.467381, 1.99194, 0.586918, 0.1788, 0, 0.796263, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
28,  1.08754,  0.988145,  1, 0.254874, 0, 0, 0.486685, 0.126659, 0, 0, 0, 0, 0.463797, 2.046, 0.667276, 0.10372, 0, 0.845163, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
29,  1.12782,  0.987734,  1, 0.28074, 0, 0, 0.438381, 0.139122, 0, 0, 0, 0, 0.499128, 2.07148, 0.70445, 0.0670841, 0, 0.914703, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
30,  1.1681,  0.988042,  1, 0.274016, 0, 0, 0.32963, 0.187712, 0, 0, 0, 0, 0.55676, 2.04125, 0.72588, 0.26624, 0, 1.01015, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
31,  1.20838,  0.98693,  1, 0.388126, 0, 0, 0.379789, 0.191249, 0, 0, 0, 0, 0.601316, 2.04915, 0.895185, 0.377095, 0, 0.97015, 0.0219713, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
32,  1.24866,  0.987789,  1, 0.393911, 0, 0, 0.362476, 0.223951, 0, 0, 0, 0, 0.560354, 2.02056, 1.07096, 0.332657, 0, 0.962338, 0.0219713, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
33,  1.28894,  0.987039,  1, 0.349299, 0, 0, 0.419407, 0.228676, 0.000117799, 0, 0, 0, 0.612971, 2.04203, 1.1207, 0.168927, 0, 0.870195, 0.0219713, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
34,  1.32922,  0.987794,  1, 0.269294, 0, 0, 0.356539, 0.238448, 0.000117799, 0, 0, 0, 0.479956, 2.22413, 0.949737, 0.234609, 0, 0.922294, 0.192689, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
35,  1.3695,  0.987399,  1, 0.229974, 0, 0, 0.372846, 0.18598, 0.000117799, 0, 0.011938, 0, 0.484506, 2.35535, 0.930202, 0.341658, 0.00663313, 0.916567, 0.349094, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
36,  1.40977,  0.988029,  1, 0.26594, 0, 0, 0.365345, 0.134851, 0, 0, 0.011938, 0, 0.428641, 2.44811, 0.804483, 0.293848, 0.00663313, 0.939035, 0.349094, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
37,  1.45005,  0.988631,  1, 0.295327, 0, 0, 0.371843, 0.100303, 0, 0, 0.011938, 0, 0.478726, 2.44864, 0.822123, 0.117311, 0.00663313, 0.798434, 0.156404, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
38,  1.49033,  0.988848,  1, 0.322349, 0, 0, 0.38072, 0.0652191, 0, 0, 0, 0, 0.465233, 2.44754, 0.674985, 0.120155, 0, 0.7898, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
39,  1.53061,  0.988329,  1, 0.323463, 0, 0, 0.390043, 0.0567903, 0, 0, 0.0227145, 0, 0.494312, 2.43973, 0.790434, 0.309277, 0, 0.751375, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
40,  1.57089,  0.987837,  1, 0.397022, 0, 0, 0.422226, 0.0907811, 0, 0, 0.024828, 0, 0.50616, 2.36163, 0.742607, 0.510494, 0, 0.798644, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
41,  1.61117,  0.987888,  1, 0.426648, 0, 0, 0.374864, 0.10683, 0, 0, 0.024828, 0, 0.469652, 2.39485, 0.789844, 0.475098, 0.0129621, 0.890947, 0.0211093, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
42,  1.65145,  0.988252,  1, 0.405028, 0, 0, 0.258666, 0.0825828, 0, 0, 0.0413745, 0, 0.464655, 2.35643, 0.84443, 0.361998, 0.0186933, 0.861992, 0.0211093, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
43,  1.69173,  0.988271,  1, 0.354451, 0, 0, 0.224399, 0.0326409, 0, 0, 0.039261, 0, 0.400073, 2.36598, 0.848495, 0.244764, 0.0186933, 0.935612, 0.0211093, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
44,  1.73201,  0.987666,  1, 0.354815, 0, 0, 0.185186, 0.0389851, 0, 0, 0.039261, 0, 0.283042, 2.09184, 0.796725, 0.334463, 0.0057312, 0.755163, 0.0410496, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
45,  1.77229,  0.987337,  1, 0.311296, 0, 0, 0.218175, 0.0587263, 0, 0, 0, 0, 0.0938076, 1.98819, 0.672217, 0.457561, 0.00555356, 0.745834, 0.0410496, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
46,  1.81257,  0.987425,  1, 0.277538, 0, 0, 0.136436, 0.059419, 0, 0, 0, 0, 0.00680667, 1.69612, 0.650559, 0.515517, 0.00555356, 0.664724, 0.0727248, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
47,  1.85285,  0.987825,  1, 0.234709, 0, 0, 0.15551, 0.0440394, 0, 0, 0.0133318, 0, 0.0290441, 1.67822, 0.54093, 0.433025, 0.0147558, 0.76837, 0.127905, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
48,  1.89313,  0.988006,  1, 0.274268, 0, 0, 0.120012, 0.0184721, 0, 0, 0.0133318, 0, 0.0383262, 1.65584, 0.522893, 0.294144, 0.00920229, 0.782088, 0.127905, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
49,  1.9334,  0.988432,  1, 0.307047, 0, 0, 0.320769, 0.0650983, 0, 0, 0.0133318, 0, 0.232529, 1.85101, 0.477435, 0.249747, 0.00920229, 0.891463, 0.253461, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
50,  1.97368,  0.988461,  1, 0.342128, 0, 0, 0.36151, 0.0739133, 0, 0, 0, 0, 0.343581, 1.94063, 0.565732, 0.191444, 0, 0.877618, 0.157232, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
51,  2.01396,  0.988381,  1, 0.392714, 0, 0, 0.476938, 0.0764428, 0, 0, 0, 0, 0.55578, 2.08656, 0.52416, 0.225399, 0, 0.895203, 0.157232, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
52,  2.05424,  0.988179,  1, 0.432187, 0, 0, 0.375431, 0.0726931, 0, 0, 0, 0, 0.5455, 2.14362, 0.641717, 0.197489, 0, 0.765991, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
53,  2.09452,  0.987466,  1, 0.455219, 0, 0, 0.354062, 0.0568647, 0, 0, 0.0118531, 0, 0.59764, 2.25261, 0.605112, 0.205613, 0, 0.661079, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
54,  2.1348,  0.987731,  1, 0.463518, 0, 0, 0.270719, 0.0836611, 0, 0, 0.0118531, 0, 0.468468, 2.1404, 0.847111, 0.276505, 0, 0.626333, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
55,  2.17508,  0.988063,  1, 0.481321, 0, 0, 0.26231, 0.0329224, 0, 0, 0.0118531, 0, 0.376187, 2.01313, 0.787602, 0.384423, 0, 0.789294, 0.0671301, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
56,  2.21536,  0.988152,  1, 0.508356, 0, 0, 0.350629, 0.0577762, 0, 0, 0, 0, 0.272177, 2.08246, 0.894072, 0.535853, 0, 0.908582, 0.0671301, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
57,  2.25564,  0.988085,  1, 0.540585, 0, 0, 0.454329, 0.0487181, 0, 0, 0, 0, 0.364677, 2.17918, 0.76258, 0.427159, 0, 0.951258, 0.113663, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
58,  2.29592,  0.987727,  1, 0.518559, 0, 0, 0.477546, 0.0524798, 0, 0, 0, 0, 0.451236, 2.42847, 0.72957, 0.308033, 0, 0.833978, 0.0465334, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
59,  2.3362,  0.988268,  1, 0.52683, 0, 0, 0.428425, 0.0543952, 0, 0, 0, 0, 0.517988, 2.41649, 0.70669, 0.273765, 0, 0.772127, 0.0465334, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
60,  2.37648,  0.98859,  1, 0.495653, 0, 0, 0.469062, 0.0790665, 0, 0, 0, 0, 0.437026, 2.39673, 0.568788, 0.28606, 0, 0.814349, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
61,  2.41676,  0.987663,  1, 0.493079, 0, 0, 0.431753, 0.133705, 0, 0, 0.00959749, 0, 0.382821, 2.2387, 0.577945, 0.328912, 0, 0.878088, 0.0804878, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
62,  2.45704,  0.987987,  1, 0.466327, 0, 0, 0.39907, 0.133497, 0, 0, 0.00959749, 0, 0.332703, 2.19491, 0.474458, 0.232377, 0, 0.929186, 0.0804878, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
63,  2.49731,  0.988351,  1, 0.481286, 0, 0, 0.466952, 0.130095, 0, 0, 0.00959749, 0, 0.394529, 2.12382, 0.530007, 0.168159, 0, 1.09984, 0.244212, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
64,  2.53759,  0.988387,  1, 0.427074, 0, 0, 0.738156, 0.109324, 0, 0, 0, 0, 0.375834, 2.10259, 0.336108, 0.159214, 0, 1.35706, 0.287947, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0
65,  2.57787,  0.988829,  1, 0.469028, 0, 0, 1.02889, 0.1153, 0, 0, 0, 0, 0.40152, 1.94895, 0.360696, 0.132958, 0, 1.7824, 0.517905, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0
66,  2.61815,  0.98695,  1, 0.466186, 0, 0, 1.03179, 0.106676, 0, 0, 0.0805874, 0, 0.455551, 1.97691, 0.292565, 0.128487, 0, 2.03954, 0.447293, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0
67,  2.65843,  0.987212,  1, 0.518959, 0, 0, 0.876396, 0.090909, 0, 0, 0.203933, 0, 0.646154, 1.8176, 0.516692, 0.0361588, 0, 2.23624, 0.514349, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0
68,  2.69871,  0.986797,  1, 0.601839, 0, 0, 0.482198, 0.0663365, 0, 0, 0.249992, 0, 0.874993, 1.73709, 0.385759, 0, 0, 2.29113, 0.480376, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0
69,  2.73899,  0.986353,  1, 0.745539, 0, 0, 0.220863, 0.029826, 0, 0, 0.229764, 0, 0.885138, 1.76015, 0.27398, 0, 0, 2.47567, 0.637892, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0
70,  2.77927,  0.986733,  1, 0.909416, 0, 0, 0, 0.00796447, 0, 0, 0.180298, 0, 0.866384, 1.84982, 0.074882, 0, 0, 2.43111, 0.515157, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0
71,  2.81955,  0.986577,  1, 1.01005, 0, 0, 0, 0, 0, 0, 0.19178, 0, 0.844134, 2.04358, 0.101533, 0, 0, 2.5408, 0.58275, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0
72,  2.85983,  0.987175,  1, 1.13375, 0, 0, 0, 0, 0, 0, 0.205584, 0, 1.06594, 1.82197, 0.101533, 0, 0, 2.54256, 0.53233, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0
73,  2.90011,  0.987634,  1, 1.24126, 0, 0, 0, 0, 0, 0, 0.295627, 0, 1.28786, 1.69373, 0.0938191, 0, 0, 2.82679, 0.868937, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0
74,  2.94039,  0.98725,  1, 1.33861, 0, 0, 0, 0, 0, 0, 0.327629, 0, 1.50731, 1.60356, 0.113136, 0, 0, 3.11343, 1.09009, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0
75,  2.98067,  0.986964,  1, 1.35189, 0, 0, 0, 0, 0, 0, 0.3325, 0, 1.65668, 1.76401, 0.113136, 0, 0, 3.34625, 1.18182, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0
76,  3.02095,  0.987007,  1, 1.31009, 0, 0, 0.108372, 0, 0, 0, 0.234945, 0, 1.48378, 1.77827, 0.171444, 0, 0, 3.5329, 1.35847, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0
77,  3.06122,  0.98696,  1, 1.27936, 0, 0, 0.155785, 0, 0, 0, 0.255943, 0, 1.34162, 1.84937, 0.139729, 0, 0, 3.43663, 1.40869, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0
78,  3.1015,  0.98655,  1, 1.22805, 0, 0, 0.245567, 0, 0.0215071, 0, 0.310326, 0, 1.02036, 1.79403, 0.18296, 0, 0, 3.32131, 1.74561, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0
79,  3.14178,  0.985527,  1, 1.19724, 0, 0, 0.137195, 0, 0.0215071, 0, 0.282461, 0, 1.04246, 2.07585, 0.342954, 0, 0, 3.206, 1.70545, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0
80,  3.18206,  0.986357,  1, 1.13564, 0, 0, 0.0897825, 0, 0.0215071, 0, 0.315677, 0, 1.07585, 1.91366, 0.414192, 0, 0, 3.21247, 1.67895, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0
81,  3.22234,  0.985836,  1, 1.13776, 0, 0, 0.127127, 0, 0.0739865, 0, 0.293652, 0, 1.24485, 1.95184, 0.403447, 0, 0, 3.17759, 1.33931, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0
82,  3.26262,  0.985225,  1, 1.04934, 0, 0, 0.127127, 0, 0.0739865, 0, 0.255149, 0, 1.21769, 1.64637, 0.233181, 0, 0, 2.9987, 1.32583, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0
83,  3.3029,  0.985809,  1, 0.875803, 0, 0, 0.127127, 0, 0.10874, 0, 0.111392, 0, 1.07322, 1.66203, 0.214908, 0, 0, 2.74833, 1.2833, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0
84,  3.34318,  0.987232,  1, 0.476416, 0, 0, 0.20477, 0.0319247, 0.168078, 0, 0.053541, 0, 0.785156, 1.63924, 0.289945, 0, 0, 2.47326, 1.15036, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0
85,  3.38346,  0.986407,  1, 0.210783, 0, 0, 0.469936, 0.0410011, 0.175581, 0, 0.053541, 0, 0.642624, 1.65849, 0.480739, 0, 0, 2.34028, 0.915596, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0
86,  3.42374,  0.987193,  1, 3.50128e-05, 0, 0, 0.778256, 0.114417, 0.140828, 0, 0.110953, 0, 0.663161, 1.73001, 0.606233, 0, 0, 2.28477, 0.732511, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0
87,  3.46402,  0.986848,  1, 3.50128e-05, 0, 0, 0.90016, 0.165998, 0.0884456, 0, 0.135989, 0, 0.656447, 1.70838, 0.684836, 0, 0, 2.3099, 0.778616, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0
88,  3.5043,  0.987545,  1, 0.0403302, 0, 0, 0.820927, 0.234687, 0.080942, 0, 0.227176, 0, 0.679562, 1.81338, 0.56827, 0, 0, 2.27185, 0.724598, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0
89,  3.54458,  0.98717,  1, 0.0403302, 0, 0, 0.828055, 0.218284, 0.0983282, 0, 0.209934, 0, 0.556781, 1.77677, 0.501183, 0, 0, 2.28062, 0.795178, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0
