frame, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
25,  0.960897,  0.524434,  1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
26,  1.00093,  0.497285,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
27,  1.04097,  0.533041,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
28,  1.08101,  0.546975,  0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
29,  1.12105,  0.620577,  0, 0, 0, 0.447714, 0, 0.553505, 0.794008, 0.614353, 0.0085178, 0.111518, 0.388836, 0, 0.130902, 0, 0.263386, 0.566036, 0.399656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
30,  1.16108,  0.964118,  1, 0, 0, 0.791946, 0, 1.00286, 1.44194, 1.03171, 0.0085178, 0.149205, 0.610641, 0.0698653, 0.275437, 0, 0.404679, 1.16179, 0.862245, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0
31,  1.20112,  0.974596,  1, 0, 0, 1.16313, 0, 1.36004, 2.08052, 1.28935, 0.0195527, 0.179202, 0.754262, 0.0698653, 0.43435, 0, 0.553891, 1.94731, 1.22465, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0
32,  1.24116,  0.976716,  1, 0, 0, 1.22679, 0.0109266, 1.02453, 1.55271, 0.822014, 0.0110349, 0.0676838, 0.407167, 0.0698653, 0.339772, 0, 0.344374, 1.89925, 0.905488, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0
33,  1.2812,  0.965062,  1, 0, 0, 1.41632, 0.169978, 0.83355, 1.19465, 0.53984, 0.0110349, 0.0299966, 0.278561, 0, 0.285181, 0, 0.203081, 1.88516, 0.527711, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0
34,  1.32123,  0.967547,  1, 0, 0, 1.59385, 0.169978, 0.744694, 0.679158, 0.335236, 0, 0, 0.355612, 0.216554, 0.365304, 0, 0.0538695, 1.52337, 0.165302, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0
35,  1.36127,  0.967431,  1, 0, 0, 1.64881, 0.159051, 0.745261, 0.43772, 0.194927, 0.0446201, 0, 0.458069, 0.291891, 0.898124, 0, 0.0535769, 1.39387, 0.0848119, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0
36,  1.40131,  0.962429,  1, 0, 0, 1.49458, 0, 0.68645, 0.268604, 0.107505, 0.0446201, 0, 0.591455, 0.326051, 1.19521, 0, 0.158266, 1.1165, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0
37,  1.44135,  0.967409,  1, 0, 0, 1.38785, 0, 0.667214, 0.403533, 0.18334, 0.0446201, 0, 0.526858, 0.166057, 1.54319, 0, 0.158266, 1.14524, 0.0577725, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0
38,  1.48138,  0.965615,  1, 0, 0, 1.46487, 0, 0.695514, 0.378768, 0.26088, 0.024999, 0, 0.457217, 0.129628, 1.48794, 0, 0.104689, 1.23001, 0.0577725, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0
39,  1.52142,  0.968887,  1, 0, 0, 1.61192, 0, 0.708979, 0.353984, 0.225763, 0.024999, 0, 0.244121, 0.315175, 1.66272, 0, 0.0255458, 1.1672, 0.0577725, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0
40,  1.56146,  0.967282,  1, 0, 0, 1.81856, 0, 0.804639, 0.303657, 0.138688, 0.024999, 0, 0.103541, 0.483949, 1.59805, 0, 0.0255458, 1.15211, 0.0601321, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0
41,  1.60149,  0.968612,  1, 0, 0, 1.85801, 0, 0.883406, 0.766499, 0.119158, 0.0354894, 0, 0.0581482, 0.560487, 1.5853, 0, 0.0255458, 1.09925, 0.255254, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0
42,  1.64153,  0.971383,  1, 0, 0, 1.98255, 0, 0.984264, 0.921995, 0.106519, 0.175593, 0, 0.0446608, 0.426522, 1.55065, 0, 0, 1.20448, 0.415266, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0
43,  1.68157,  0.968799,  1, 0, 0, 1.98827, 0, 0.937558, 1.2049, 0.064715, 0.175593, 0, 0.0291648, 0.375507, 1.57187, 0, 0, 1.12771, 0.385673, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0
44,  1.72161,  0.971479,  1, 0, 0, 1.95087, 0, 0.865071, 0.901188, 0, 0.140103, 0, 0, 0.559831, 1.68881, 0, 0, 1.05264, 0.317375, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0
45,  1.76164,  0.970911,  1, 0, 0, 2.15952, 0, 0.853836, 0.995495, 0, 0.00261782, 0, 0.0181376, 0.576217, 1.62384, 0.058727, 0, 1.12103, 0.343886, 0.0443384, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0
46,  1.80168,  0.971243,  1, 0, 0, 2.28285, 0, 0.925264, 1.06559, 0.0374788, 0.00261782, 0, 0.0224104, 0.507498, 1.14857, 0.058727, 0, 1.21204, 0.692504, 0.28654, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0
47,  1.84172,  0.971017,  1, 0, 0, 2.538, 0, 1.11107, 1.44116, 0.156749, 0.00261782, 0, 0.0224104, 0.311585, 0.55748, 0.232514, 0, 1.33593, 1.08259, 0.518158, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0
48,  1.88176,  0.974456,  1, 0, 0, 2.54217, 0, 1.28769, 1.56894, 0.337842, 0.0361627, 0, 0.0664505, 0.209458, 0.0953002, 0.22373, 0.00734799, 1.51471, 1.07629, 0.704237, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0
49,  1.92179,  0.980868,  1, 0, 0, 2.64494, 0, 1.41318, 1.39668, 0.53178, 0.0904983, 0, 0.0851855, 0.103859, 0.0270141, 0.450034, 0.0110412, 1.761, 1.20855, 0.724014, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0
50,  1.96183,  0.979498,  1, 0, 0, 2.61447, 0, 1.50094, 1.48871, 0.594267, 0.175501, 0, 0.0851855, 0, 0, 0.562873, 0.0452104, 1.92954, 1.12909, 0.740927, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0
51,  2.00187,  0.980275,  1, 0, 0, 2.4651, 0, 1.57503, 1.42326, 0.530518, 0.18782, 0.00138663, 0.0810066, 0, 0, 0.834967, 0.10863, 1.88206, 1.25882, 0.784096, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0
52,  2.04191,  0.979239,  1, 0, 0, 2.46116, 0, 1.5974, 1.38096, 0.39773, 0.133485, 0.00138663, 0.0748499, 0, 0, 0.869162, 0.177666, 1.64753, 1.19412, 0.774547, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0
53,  2.08194,  0.979296,  1, 0, 0, 2.5772, 0, 1.53427, 1.1525, 0.277496, 0.0484817, 0.00138663, 0.0748499, 0.0302301, 0, 0.876651, 0.297009, 1.39121, 1.15832, 0.754452, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0
54,  2.12198,  0.978936,  1, 0, 0, 2.58278, 0, 1.41822, 1.23405, 0.160151, 0, 0, 0.0571181, 0.190961, 0, 0.682648, 0.471891, 1.0157, 0.865259, 0.500153, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0
55,  2.16202,  0.9698,  1, 0, 0, 2.43073, 0, 1.30071, 1.35184, 0.0615234, 0, 0, 0.0891398, 0.287504, 0.0767289, 0.742267, 0.668673, 0.552327, 0.418546, 0.247723, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0
56,  2.20205,  0.965337,  1, 0, 0, 2.21527, 0, 1.20162, 1.25546, 0, 0, 0, 0.115125, 0.455278, 0.178941, 0.739795, 0.787908, 0.170884, 0.0168995, 0.0192871, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0
57,  2.24209,  0.964917,  1, 0, 0, 2.27809, 0, 1.09489, 1.04961, 0, 0, 0, 0.211882, 0.394922, 0.338224, 0.986839, 0.831523, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0
58,  2.28213,  0.96261,  1, 0, 0, 2.27568, 0, 0.978381, 0.918855, 0, 0, 0, 0.275413, 0.298379, 0.261496, 0.918613, 0.814463, 0.00108722, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0
59,  2.32217,  0.963306,  1, 0, 0, 2.41827, 0, 0.983106, 0.849156, 0, 0, 0, 0.432748, 0.100375, 0.159283, 0.788427, 0.850068, 0.12352, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0
60,  2.3622,  0.959438,  1, 0, 0, 2.33539, 0, 0.972495, 0.860065, 0, 0, 0, 0.380841, 0, 0, 0.686798, 0.90158, 0.20484, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0
61,  2.40224,  0.95924,  1, 0, 0, 2.35655, 0, 1.00175, 0.843431, 0, 0, 0, 0.356645, 0.0316411, 0.00189771, 0.696717, 1.02827, 0.294645, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0
62,  2.44228,  0.957569,  1, 0, 0, 2.19897, 0, 0.959281, 1.16761, 0, 0, 0, 0.28596, 0.185268, 0.0723326, 0.84877, 1.15471, 0.322694, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0
63,  2.48232,  0.960428,  1, 0, 0, 2.24314, 0, 0.951185, 1.38587, 0, 0, 0.000741904, 0.288761, 0.185268, 0.159178, 0.817179, 1.22741, 0.397891, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0
64,  2.52235,  0.959343,  1, 0, 0, 2.28349, 0, 0.985755, 1.60374, 0, 0, 0.000741904, 0.256363, 0.153627, 0.316201, 0.821403, 1.2369, 0.454974, 0, 0.0578272, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0
65,  2.56239,  0.964279,  1, 0, 0, 2.35858, 0, 1.02392, 1.39629, 0, 0, 0.000741904, 0.179405, 0, 0.372629, 0.80562, 1.21338, 0.411335, 0, 0.0885564, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0
66,  2.60243,  0.962284,  1, 0, 0, 2.40177, 0, 1.08393, 1.24851, 0, 0, 0.0419086, 0.250646, 0.128745, 0.541242, 0.938499, 1.18557, 0.446767, 0, 0.158775, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0
67,  2.64247,  0.965963,  1, 0, 0, 2.25333, 0, 1.11266, 1.22243, 0, 0, 0.0496129, 0.368764, 0.175469, 0.569757, 1.03234, 1.15241, 0.534365, 0, 0.181481, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0
68,  2.6825,  0.96618,  1, 0, 0, 2.08444, 0, 1.15251, 1.30329, 0, 0, 0.0984193, 0.588761, 0.203186, 0.725338, 1.04931, 1.05611, 0.648134, 0, 0.254084, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0
69,  2.72254,  0.969701,  1, 0, 0, 2.10072, 0, 1.17277, 1.357, 0, 0, 0.106112, 0.672639, 0.0830812, 0.664157, 0.946942, 1.02518, 0.598583, 0, 0.320509, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0
70,  2.76258,  0.970794,  1, 0, 0, 2.17023, 0, 1.19087, 1.40909, 0, 0, 0.147424, 0.705878, 0.124945, 0.744878, 0.744683, 0.97816, 0.444145, 0, 0.321791, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0
71,  2.80262,  0.969521,  1, 0, 0, 2.20202, 0, 1.23164, 1.4884, 0, 0, 0.172286, 0.65882, 0.231241, 0.599023, 0.603382, 1.00531, 0.31303, 0, 0.26947, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0
72,  2.84265,  0.970267,  1, 0, 0, 2.08107, 0, 1.28123, 1.51699, 0, 0, 0.18694, 0.738227, 0.337885, 0.404745, 0.421819, 0.894037, 0.170633, 0, 0.161375, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0
73,  2.88269,  0.967932,  1, 0, 0, 2.05479, 0, 1.36554, 1.58033, 0, 0, 0.241903, 0.938539, 0.456534, 0.136587, 0.33096, 0.788402, 0.0894967, 0, 0.133397, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0
74,  2.92273,  0.970769,  1, 0, 0, 2.11042, 0, 1.39429, 1.74511, 0, 0, 0.257492, 1.0687, 0.47192, 0, 0.293288, 0.602459, 0, 0, 0.104879, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0
75,  2.96276,  0.970436,  1, 0, 0, 2.36511, 0, 1.42613, 1.996, 0, 0, 0.28036, 1.09053, 0.417192, 0, 0.328525, 0.542811, 0, 0, 0.155081, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0
76,  3.0028,  0.970546,  1, 0, 0, 2.43689, 0, 1.47126, 2.11893, 0, 0, 0.28206, 0.987454, 0.211735, 0, 0.38251, 0.538259, 0, 0, 0.107209, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0
77,  3.04284,  0.967661,  1, 0, 0, 2.41878, 0, 1.46396, 2.07904, 0, 0, 0.279708, 1.01078, 0.0623356, 0, 0.404344, 0.542747, 0, 0, 0.0979124, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0
78,  3.08288,  0.972544,  1, 0, 0, 2.32051, 0, 1.48772, 2.18527, 0, 0, 0.27957, 0.96164, 0.039576, 0, 0.490658, 0.510679, 0, 0, 0.0191606, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0
79,  3.12291,  0.970128,  1, 0, 0, 2.32614, 0, 1.5079, 2.26049, 0, 0, 0.273818, 1.08805, 0.13955, 0, 0.483862, 0.464538, 0, 0, 0.0240287, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0
80,  3.16295,  0.968122,  1, 0, 0, 2.28608, 0, 1.60039, 2.45201, 0, 0, 0.307102, 1.10484, 0.183893, 0, 0.326308, 0.430177, 0.0380616, 0, 0.0108334, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0
81,  3.20299,  0.967478,  1, 0, 0, 2.3036, 0, 1.6937, 2.22312, 0, 0.00875628, 0.290759, 1.24565, 0.264429, 0, 0.327912, 0.373661, 0.0619188, 0, 0.0108334, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0
82,  3.24303,  0.969816,  1, 0, 0, 2.38795, 0, 1.78123, 2.07988, 0, 0.00875628, 0.311629, 1.23628, 0.266437, 0, 0.273062, 0.312363, 0.0619188, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0
83,  3.28306,  0.969251,  1, 0, 0, 2.30114, 0, 1.82066, 1.80527, 0, 0.0690279, 0.271135, 1.49732, 0.417385, 0, 0.273062, 0.270342, 0.0238572, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0
84,  3.3231,  0.972548,  1, 0, 0, 1.59465, 0.243155, 1.90165, 2.36683, 0.373391, 0.455315, 0.450807, 1.06411, 0.299052, 0.654558, 0.397951, 0.175102, 0.857769, 0.585096, 0.131662, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0
85,  3.36314,  0.737704,  1, 0, 0, 1.18619, 0.243155, 1.65631, 1.97121, 0.539686, 0.455315, 0.500129, 1.23842, 0.19529, 0.806091, 0.338855, 0.487762, 0.857769, 0.821161, 0.670727, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1
86,  3.40318,  0.954331,  1, 0, 0, 0.756434, 0.243155, 1.49138, 1.84731, 0.914273, 0.464404, 0.600401, 1.10842, 0.0843009, 0.933798, 0.354834, 0.819733, 0.857769, 0.944563, 1.28752, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1
87,  3.44321,  0.946323,  1, 0, 0, 0.606211, 0, 1.17859, 0.710014, 0.654626, 0.136353, 0.48523, 1.5926, 0.103767, 0.316562, 0.0159786, 1.37205, 0.0857663, 0.536843, 1.99586, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1
88,  3.48325,  0.933253,  1, 0, 0, 0.174512, 0, 1.07473, 0.549269, 0.488331, 0.313093, 0.597147, 1.42019, 0.180274, 0.16503, 0.0159786, 1.66236, 0.190849, 0.386718, 2.35919, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1
89,  3.52329,  0.881718,  1, 0, 0, 0, 0, 1.04461, 0.585156, 0.113744, 0.430552, 0.791947, 1.39475, 0.220669, 0.0373226, 0, 1.74858, 0.49399, 0.456093, 2.76918, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1
90,  3.56333,  0.818164,  1, 0.0378665, 0, 0.0779717, 0, 0.998359, 0.840611, 0, 0.484488, 1.08137, 1.37096, 0.521883, 0, 0, 1.5382, 0.756224, 0.361945, 2.77273, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1
91,  3.60336,  0.840004,  1, 0.0378665, 0, 0.218905, 2.64526e-05, 1.15014, 0.844235, 0, 0.538027, 1.34388, 1.43535, 0.793204, 0, 0, 1.10773, 1.09106, 0.439098, 2.67277, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1
92,  3.6434,  0.78146,  1, 0.287442, 0, 0.218905, 0.242707, 1.18755, 0.3814, 0, 0.651104, 1.68257, 1.51595, 0.864608, 0, 0, 0.837773, 1.08488, 0.540419, 2.16846, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1
93,  3.68344,  0.806045,  1, 0.650672, 0, 0.256414, 0.452462, 1.33096, 0.125945, 0, 0.880613, 1.99706, 1.67109, 0.692412, 0, 0.0603885, 0.804976, 0.990056, 0.686283, 1.74255, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1
